rtb_account_id,creative_id,adomain,total_spend_7d,daily_spend
5bc0e10e25c7d7796ebe8fc0,scopely:i:vtAzzU2V04c1mp3P,scopely.com,8122.654443999966,1160.3792062857094
5bc0e10e25c7d7796ebe8fc0,scopely:i:zqdCY7zux8tGobt8,scopely.com,5166.355979999973,738.0508542857104
5caf77f1e04ca66a2d4bcd7c,1867557843131746,y8w8.x9j8b3u.com,10959.316909989959,1565.616701427137
5caf77f1e04ca66a2d4bcd7c,1870670851005778,casinoplus.com.ph,5042.596689769969,720.3709556814241
5caf77f1e04ca66a2d4bcd7c,1870670854011921,casinoplus.com.ph,4144.577517440023,592.0825024914319
5caf77f1e04ca66a2d4bcd7c,1871468976222434,juno-beauty-pe.com,4156.002636439994,593.7146623485705
5e56893e6c71d40018de3ad1,58_131576,shein.com,9268.332887511677,1324.047555358811
5e56893e6c71d40018de3ad1,58_132732,shein.com,5966.937730148188,852.4196757354555
5e56893e6c71d40018de3ad1,58_137285,shein.com,10526.551325085875,1503.7930464408394
5e56893e6c71d40018de3ad1,58_139065,onelink.shein.com,3596.6731896591828,513.8104556655975
5e56893e6c71d40018de3ad1,5u_118594,shopee.vn,4033.2590375707077,576.1798625101011
5e56893e6c71d40018de3ad1,5u_130424,shopee.co.id,3818.5874040792205,545.5124862970315
5e56893e6c71d40018de3ad1,5u_138441,tiktok.com,3801.259338693656,543.037048384808
5e56893e6c71d40018de3ad1,5u_141821,shopee.co.id,5054.642186222918,722.0917408889883
5e56893e6c71d40018de3ad1,99_inTBsFPEFevICV89GTVV,shopee.com.br,3791.2188837948966,541.6026976849852
5e89fcef428f870016d9e994,m12855326110914,shopee.co.id,3544.411010670003,506.34443009571476
5e89fcef428f870016d9e994,m13234857359168,shopee.com.br,3802.0843245299984,543.1549035042855
5e89fcef428f870016d9e994,m13312369236161,shopee.com,4029.617139370007,575.6595913385725
5e89fcef428f870016d9e994,oversea_ug_18cca348-fa47-424d-a4a9-8a2142444b89,kwai.com,9207.44810456003,1315.3497292228615
5e89fcef428f870016d9e994,vi_1ccc5c891b2cae578279d4c80456ac2eEndCard_7bab55dfd26530e17a50cf2efc0bb36c,aliexpress.com,5126.875753600016,732.4108219428593
5e89fcef428f870016d9e994,vi_222634b4a50a6e1eba47ed2679f66706EndCard_88fb9043a9bcfe69d27168b81145733a,shopee.com.my,5538.92389129998,791.2748416142829
5e89fcef428f870016d9e994,vi_5f15003b6067e1720d8e6e15044dcd3eEndCard_27032e96ae5273f39f4db757fb47d401,shopee.vn,4388.891616799994,626.9845166857134
5e89fcef428f870016d9e994,vi_62cdb01c1e0fedcf95f3fa3adb369ddeEndCard_f16565b030c07c250c6ef693e177eb25,tiktok.com,8632.34718200002,1233.1924545714314
5e89fcef428f870016d9e994,vi_e9f149bd9844c8be066b17de91936367EndCard_88fb9043a9bcfe69d27168b81145733a,shopee.com.my,3574.037839399998,510.5768341999997
5e89fcef428f870016d9e994,vi_ea48d975f8b13593404691cb87c96347EndCard_e425397681757f920888d50e1f0babc6,shopee.co.id,4326.431169900029,618.0615957000042
5e8e56f8fc8d4200150b3c16,JD6yJ5KmSXilCufSjEy0iw,coupang.com,9989.393433463902,1427.0562047805574
5e8e56f8fc8d4200150b3c16,mCKwESz1RY2k_JFBEWWEaQ,coupang.com,6950.382484058844,992.9117834369778
5f6413c9612b1a0015099993,1010387,casino.draftkings.com,16377.995449694288,2339.713635670613
5f6413c9612b1a0015099993,1012800,casino.draftkings.com,7146.703556950324,1020.9576509929035
5f6413c9612b1a0015099993,1033302,p7fa76856.xyz,8655.275343929772,1236.4679062756818
5f6413c9612b1a0015099993,1045097,zynga.com,4174.021820569639,596.2888315099484
5f6413c9612b1a0015099993,1048245,tiktok.com,5149.639658183254,735.6628083118934
5f6413c9612b1a0015099993,1048372,tiktok.com,3763.5908048143956,537.6558292591993
5f6413c9612b1a0015099993,1048538,tiktok.com,4938.360478603336,705.4800683719051
5f6413c9612b1a0015099993,1050015,bigo.tv,8797.405684441504,1256.7722406345006
5f6413c9612b1a0015099993,1059275,dreamgames.com,3846.7670125807363,549.5381446543909
5f6413c9612b1a0015099993,1062695,tiktok.com,4773.464688193739,681.9235268848198
5f6413c9612b1a0015099993,1066413,tiktok.com,3780.0521633082467,540.0074519011781
5f6413c9612b1a0015099993,1068660,com.mergegame.icookie,9537.639934771298,1362.519990681614
5f6413c9612b1a0015099993,1070549,mf.cola,4145.7854701048545,592.2550671578364
5f6413c9612b1a0015099993,1077224,play.cewdf.xyz,3512.653900051689,501.80770000738414
5f6413c9612b1a0015099993,1096699,king.com,3750.038031729441,535.7197188184916
5f6413c9612b1a0015099993,1115047,tiktok.com,3687.0696629385993,526.7242375626571
5f6413c9612b1a0015099993,1120240,metacoregames.com,8082.400875070209,1154.6286964386013
5f6413c9612b1a0015099993,1140286,hungrystudio.com,16140.152760660756,2305.7361086658225
5f6413c9612b1a0015099993,1140573,tiktok.com,3732.4438904318185,533.2062700616883
5f6413c9612b1a0015099993,1140577,tiktok.com,3656.966954216089,522.4238506022984
5f6413c9612b1a0015099993,1152254,vitastudio.ai,4995.901347215569,713.700192459367
5f6413c9612b1a0015099993,1177582,nianticlabs.com,23621.432255646476,3374.490322235211
5f6413c9612b1a0015099993,1183684,betty.ca,11564.310585471903,1652.044369353129
5f6413c9612b1a0015099993,1183985,com.godlike,11710.122416570952,1672.8746309387075
5f6413c9612b1a0015099993,1190784,tiktok.com,21284.63944501923,3040.66277785989
5f6413c9612b1a0015099993,1206122,tiktok.com,4999.476300343734,714.2109000491048
5f6413c9612b1a0015099993,1209081,booking.com,3511.9102849649585,501.70146928070835
5f6413c9612b1a0015099993,1209137,booking.com,5347.916640446006,763.9880914922866
5f6413c9612b1a0015099993,1210751,nianticlabs.com,9752.671231802837,1393.2387474004051
5f6413c9612b1a0015099993,1216647,32red.com,23527.211954690516,3361.0302792415023
5f6413c9612b1a0015099993,1237372,experian.com,3518.3063137654253,502.615187680775
5f6413c9612b1a0015099993,1237395,experian.com,4675.362117428533,667.9088739183618
5f6413c9612b1a0015099993,1237545,sportzino.com,3749.847534911959,535.6925049874227
5f6413c9612b1a0015099993,1248427,activision.com,4552.154185045671,650.3077407208101
5f6413c9612b1a0015099993,1248828,fonbet.by,5440.2544235288515,777.1792033612645
5f6413c9612b1a0015099993,1251154,loomgames.com,3980.3396846156083,568.6199549450869
5f6413c9612b1a0015099993,1251717,loomgames.com,11252.84883052552,1607.549832932217
5f6413c9612b1a0015099993,1256656,letsplayuno.com,5903.728298184593,843.3897568835133
5f6413c9612b1a0015099993,1263212,tango.me,5183.2247041252685,740.4606720178955
5f6413c9612b1a0015099993,1263978,dreamgames.com,14550.525430286189,2078.646490040884
5f6413c9612b1a0015099993,1271201,papayagaming.com,6579.542236278452,939.934605182636
5f6413c9612b1a0015099993,1271269,creditkarma.com,5042.504575762604,720.3577965375149
5f6413c9612b1a0015099993,1271270,creditkarma.com,4987.577382728721,712.5110546755316
5f6413c9612b1a0015099993,1271271,creditkarma.com,4663.107646715252,666.1582352450359
5f6413c9612b1a0015099993,1271272,creditkarma.com,4999.615359903606,714.2307657005151
5f6413c9612b1a0015099993,1271273,creditkarma.com,4855.4876269487195,693.6410895641028
5f6413c9612b1a0015099993,1271274,creditkarma.com,4877.517872713188,696.7882675304554
5f6413c9612b1a0015099993,1274975,king.com,68555.40796597302,9793.629709424717
5f6413c9612b1a0015099993,1279067,cargurus.com,13161.647165093505,1880.2353092990722
5f6413c9612b1a0015099993,1282383,candycrushsodasaga.com,5140.423344721465,734.3461921030664
5f6413c9612b1a0015099993,1284427,casumo.com,3613.1745092955443,516.1677870422207
5f6413c9612b1a0015099993,1285185,actionfit.kr,3585.014794887329,512.1449706981899
5f6413c9612b1a0015099993,1288618,betty.ca,3867.7928732009013,552.5418390287002
5f6413c9612b1a0015099993,1299807,realplayltd.com,5460.164739465492,780.023534209356
5f6413c9612b1a0015099993,1306750,mistplay.com,20488.74082989459,2926.9629756992267
5f6413c9612b1a0015099993,1310487,tango.me,14969.422887303304,2138.4889839004722
5f6413c9612b1a0015099993,1324686,temu.com,14276.47762415101,2039.4968034501442
5f6413c9612b1a0015099993,1327203,revolut.com,3750.4465727634033,535.7780818233433
5f6413c9612b1a0015099993,1328089,revolut.com,4491.825067237121,641.6892953195887
5f6413c9612b1a0015099993,1328433,revolut.com,3768.787271970631,538.3981817100902
5f6413c9612b1a0015099993,1329046,revolut.com,3863.4616671728427,551.9230953104061
5f6413c9612b1a0015099993,1333093,revolut.com,3796.8107970008136,542.4015424286877
5f6413c9612b1a0015099993,1333401,pixonic.com,4541.772086330504,648.8245837615005
5f6413c9612b1a0015099993,1335312,casino.betway.com,9228.421650810447,1318.3459501157781
5f6413c9612b1a0015099993,1336318,snoggle.app,9023.16842468441,1289.0240606692016
5f6413c9612b1a0015099993,1338558,creditkarma.com,5111.9526153884435,730.2789450554919
5f6413c9612b1a0015099993,1338559,creditkarma.com,4853.403529114166,693.3433613020237
5f6413c9612b1a0015099993,1338562,creditkarma.com,4487.883956331076,641.1262794758679
5f6413c9612b1a0015099993,1338841,luckyday.com,3855.6751506165156,550.8107358023593
5f6413c9612b1a0015099993,1339320,revolut.com,4243.327212085832,606.1896017265474
5f6413c9612b1a0015099993,1342337,playojo.com,4885.167101921571,697.8810145602245
5f6413c9612b1a0015099993,1351367,hplconsultingltd.com,8035.51587672288,1147.93083953184
5f6413c9612b1a0015099993,1352430,oakevergames.com,4738.765090322813,676.9664414746876
5f6413c9612b1a0015099993,1352442,oakevergames.com,4037.651227710214,576.8073182443162
5f6413c9612b1a0015099993,1357029,freecash.com,4205.692454516731,600.8132077881045
5f6413c9612b1a0015099993,1357264,papayagaming.com,4518.316409418078,645.4737727740112
5f6413c9612b1a0015099993,1362994,dreamgames.com,89730.67940259857,12818.668486085511
5f6413c9612b1a0015099993,1364776,modo.us,10716.11094105894,1530.8729915798485
5f6413c9612b1a0015099993,1369788,courtyard.io,4565.284794775533,652.1835421107904
5f6413c9612b1a0015099993,1369793,courtyard.io,7064.583850990701,1009.226264427243
5f6413c9612b1a0015099993,1369822,courtyard.io,4652.444105755023,664.6348722507175
5f6413c9612b1a0015099993,1370908,googll.store,7968.347989911532,1138.335427130219
5f6413c9612b1a0015099993,1371087,googll.store,21811.941301548308,3115.9916145069014
5f6413c9612b1a0015099993,1372266,booking.com,6798.961736706187,971.2802481008839
5f6413c9612b1a0015099993,1372357,booking.com,3735.6752698379787,533.6678956911398
5f6413c9612b1a0015099993,1372366,ligastavok.ru,27164.287128084256,3880.6124468691796
5f6413c9612b1a0015099993,1372376,ligastavok.ru,6052.085288379147,864.5836126255924
5f6413c9612b1a0015099993,1373719,booking.com,5859.554018102912,837.0791454432731
5f6413c9612b1a0015099993,1374444,grantcash.com,14350.729145278727,2050.104163611247
5f6413c9612b1a0015099993,1374460,modo.us,3762.1072371835817,537.443891026226
5f6413c9612b1a0015099993,1375408,robinhood.com,6037.834100016124,862.5477285737319
5f6413c9612b1a0015099993,1375411,robinhood.com,21438.943991958346,3062.7062845654777
5f6413c9612b1a0015099993,1379364,cloudfront.net,6015.265562841074,859.3236518344391
5f6413c9612b1a0015099993,1384368,goodluckstudioltd.com,4817.0732382123315,688.1533197446188
5f6413c9612b1a0015099993,1384549,it-trendex.com,3929.848256639014,561.4068938055734
5f6413c9612b1a0015099993,1384766,king.com,3863.8043622046816,551.972051743526
5f6413c9612b1a0015099993,1384772,king.com,68286.74370715003,9755.249101021433
5f6413c9612b1a0015099993,1384797,king.com,55415.508885968346,7916.5012694240495
5f6413c9612b1a0015099993,1384824,king.com,4545.137540353669,649.3053629076669
5f6413c9612b1a0015099993,1385242,moneylion.com,12920.694085002799,1845.8134407146856
5f6413c9612b1a0015099993,1385269,goeuro.com,4990.549170723223,712.9355958176033
5f6413c9612b1a0015099993,1386198,tiktok.com,9441.843874367638,1348.8348391953768
5f6413c9612b1a0015099993,1401242,tiktok.com,4775.003623718827,682.1433748169753
5f6413c9612b1a0015099993,1401269,jackpotcity.com,3581.1750937446286,511.5964419635184
5f6413c9612b1a0015099993,1403208,evgo.com,5174.239544742871,739.1770778204101
5f6413c9612b1a0015099993,1403424,dropbox.com,4523.330363361687,646.1900519088124
5f6413c9612b1a0015099993,1404751,tiktok.com,3589.710386938058,512.8157695625797
5f6413c9612b1a0015099993,1407530,activision.com,3686.2856051754748,526.6122293107821
5f6413c9612b1a0015099993,1411957,vitastudio.ai,3699.7264494179303,528.5323499168472
5f6413c9612b1a0015099993,1411988,goeuro.com,8694.96105817635,1242.137294025193
5f6413c9612b1a0015099993,1412098,vitastudio.ai,3834.468771273154,547.781253039022
5f6413c9612b1a0015099993,1412503,vitastudio.ai,4165.739563699626,595.1056519570894
5f6413c9612b1a0015099993,1414158,onyx-odds.com,8312.86675851108,1187.5523940730113
5f6413c9612b1a0015099993,1424615,dreamgames.com,4418.005373465284,631.1436247807549
5f6413c9612b1a0015099993,1428768,squareup.com,16157.6728802342,2308.2389828906003
5f6413c9612b1a0015099993,1429954,twomerge.com,10223.161074569924,1460.4515820814177
5f6413c9612b1a0015099993,1435381,turo.com,21120.51584862609,3017.2165498037275
5f6413c9612b1a0015099993,1435615,saalt.com,4057.4436167292597,579.6348023898943
5f6413c9612b1a0015099993,1438753,loomgames.com,6143.327183003308,877.6181690004726
5f6413c9612b1a0015099993,1442479,higgs.dominoislandgame.com,3874.662303811362,553.523186258766
5f6413c9612b1a0015099993,1444254,dreamgames.com,14051.346910783124,2007.3352729690178
5f6413c9612b1a0015099993,1444644,mexc.com,4294.389779292697,613.484254184671
5f6413c9612b1a0015099993,1444851,gls.com,17336.751310109674,2476.678758587096
5f6413c9612b1a0015099993,1444871,oakevergames.com,4067.4117366673136,581.0588195239019
5f6413c9612b1a0015099993,1444899,oakevergames.com,5559.924339140246,794.2749055914637
5f6413c9612b1a0015099993,1447941,papayagaming.com,3705.9101645919127,529.4157377988447
5f6413c9612b1a0015099993,1451998,temu.com,5253.1433667871715,750.4490523981674
5f6413c9612b1a0015099993,1452538,king.com,7221.3947154982125,1031.6278164997445
5f6413c9612b1a0015099993,1452539,king.com,5371.494156379619,767.3563080542314
5f6413c9612b1a0015099993,1452540,king.com,63937.72885396794,9133.961264852564
5f6413c9612b1a0015099993,1452541,king.com,12532.625176715292,1790.3750252450416
5f6413c9612b1a0015099993,1454179,rent.com,5075.954364795052,725.1363378278646
5f6413c9612b1a0015099993,1458142,realplayltd.com,27987.7923365299,3998.2560480756997
5f6413c9612b1a0015099993,1461756,grand.gs,39121.49702705238,5588.785289578911
5f6413c9612b1a0015099993,1463220,betboom.ru,30284.755943413074,4326.393706201868
5f6413c9612b1a0015099993,1463338,fxpro.com,5253.368419332078,750.4812027617254
5f6413c9612b1a0015099993,1467112,lessmore.games,16321.258375466023,2331.608339352289
5f6413c9612b1a0015099993,1467220,lessmore.games,166626.17033173464,23803.738618819236
5f6413c9612b1a0015099993,1467222,lessmore.games,87944.26810084128,12563.466871548753
5f6413c9612b1a0015099993,1467223,lessmore.games,24917.390456328423,3559.6272080469175
5f6413c9612b1a0015099993,1467238,lessmore.games,12780.56468830756,1825.7949554725087
5f6413c9612b1a0015099993,1467240,lessmore.games,17016.576864722887,2430.9395521032698
5f6413c9612b1a0015099993,1467731,modo.us,3528.782264248588,504.11175203551255
5f6413c9612b1a0015099993,1467732,modo.us,38057.58178830918,5436.7973983298825
5f6413c9612b1a0015099993,1467745,loomgames.com,19159.101302443898,2737.0144717777
5f6413c9612b1a0015099993,1467749,loomgames.com,4141.177731696114,591.5968188137306
5f6413c9612b1a0015099993,1467852,tiktok.com,5882.573765972357,840.3676808531939
5f6413c9612b1a0015099993,1468074,playdogsoft.com,4352.083451283289,621.7262073261842
5f6413c9612b1a0015099993,1468352,apps.rustore.ru,3701.4165862002615,528.7737980286088
5f6413c9612b1a0015099993,1472386,tiktok.com,8830.841360392571,1261.5487657703673
5f6413c9612b1a0015099993,1472389,tiktok.com,7266.044413399126,1038.0063447713037
5f6413c9612b1a0015099993,1472419,dreamgames.com,3505.959296241402,500.851328034486
5f6413c9612b1a0015099993,1472446,tiktok.com,3535.2236603381543,505.0319514768792
5f6413c9612b1a0015099993,1473055,zynga.com,3740.2027911989608,534.3146844569944
5f6413c9612b1a0015099993,1473379,tiktok.com,9918.305453951882,1416.9007791359832
5f6413c9612b1a0015099993,1480006,betvictor.com,5368.150727623294,766.8786753747563
5f6413c9612b1a0015099993,1483525,lessmore.games,13859.15184266007,1979.8788346657243
5f6413c9612b1a0015099993,1485413,freecash.com,104745.3697684613,14963.624252637328
5f6413c9612b1a0015099993,1486213,revolut.com,3612.4572948260447,516.0653278322922
5f6413c9612b1a0015099993,1486796,gains.com,3802.1632669717737,543.1661809959677
5f6413c9612b1a0015099993,1489203,modo.us,3509.0911615773466,501.29873736819235
5f6413c9612b1a0015099993,1489595,revolut.com,6920.784777749523,988.6835396785033
5f6413c9612b1a0015099993,1489611,supercent.com,3960.5438886429547,565.7919840918506
5f6413c9612b1a0015099993,1491909,polymarket.com,5839.792418592966,834.2560597989951
5f6413c9612b1a0015099993,1491915,temu.com,3719.0645998240107,531.2949428320015
5f6413c9612b1a0015099993,1492147,hungrystudio.com,39711.70666161784,5673.100951659691
5f6413c9612b1a0015099993,1493131,squareup.com,9028.534057731216,1289.790579675888
5f6413c9612b1a0015099993,1495950,xm.com,4345.318197121793,620.7597424459703
5f6413c9612b1a0015099993,1500447,goeuro.com,8619.752438178886,1231.3932054541267
5f6413c9612b1a0015099993,1506023,temu.com,4011.3322407861356,573.0474629694479
5f6413c9612b1a0015099993,1509064,grand.gs,12700.133218576839,1814.304745510977
5f6413c9612b1a0015099993,1510101,crowncoinscasino.com,4862.650815597465,694.6644022282093
5f6413c9612b1a0015099993,1510166,dreamgames.com,11413.345681512508,1630.4779545017868
5f6413c9612b1a0015099993,1512246,com.games,3727.0040637499233,532.4291519642748
5f6413c9612b1a0015099993,1512266,com.games,6027.337606700317,861.0482295286167
5f6413c9612b1a0015099993,1512541,grand.gs,4658.649213849957,665.5213162642796
5f6413c9612b1a0015099993,1512546,cloudfront.net,6574.467065683046,939.2095808118637
5f6413c9612b1a0015099993,1514794,freecash.com,4288.825085202361,612.6892978860516
5f6413c9612b1a0015099993,1515429,freecash.com,4021.2164810271624,574.4594972895947
5f6413c9612b1a0015099993,1516706,wudi360.com,5830.314281372017,832.9020401960024
5f6413c9612b1a0015099993,1516712,wudi360.com,3618.0910087131197,516.8701441018742
5f6413c9612b1a0015099993,1517403,binance.com,5911.390344206247,844.4843348866068
5f6413c9612b1a0015099993,1518393,freecash.com,7587.306108344374,1083.9008726206248
5f6413c9612b1a0015099993,1518590,it-trendex.com,9340.639417109349,1334.3770595870499
5f6413c9612b1a0015099993,1518935,freecash.com,4183.563657130985,597.6519510187121
5f6413c9612b1a0015099993,1518947,freecash.com,12756.697540252651,1822.3853628932359
5f6413c9612b1a0015099993,1519053,dropbox.com,4820.785232410763,688.6836046301089
5f6413c9612b1a0015099993,1519493,facebook.com,3934.316448131776,562.045206875968
5f6413c9612b1a0015099993,1522469,unibet.co.uk,4671.176378773168,667.3109112533097
5f6413c9612b1a0015099993,1527013,tiktok.com,9615.766754858842,1373.6809649798345
5f6413c9612b1a0015099993,1527031,tiktok.com,4449.373062260466,635.6247231800666
5f6413c9612b1a0015099993,1527043,tiktok.com,10938.517414982369,1562.6453449974813
5f6413c9612b1a0015099993,1527075,tiktok.com,4485.709005118028,640.8155721597183
5f6413c9612b1a0015099993,1527098,tiktok.com,5410.634232504706,772.9477475006723
5f6413c9612b1a0015099993,1528491,gls.com,26880.095426763706,3840.013632394815
5f6413c9612b1a0015099993,1529881,dreamgames.com,4360.514350229883,622.9306214614119
5f6413c9612b1a0015099993,1529885,dreamgames.com,8091.367641337327,1155.9096630481895
5f6413c9612b1a0015099993,1529888,dreamgames.com,5449.548876525081,778.5069823607258
5f6413c9612b1a0015099993,1530079,opera.com,8353.20591641782,1193.3151309168315
5f6413c9612b1a0015099993,1530098,voodoo.io,4170.025767297471,595.7179667567816
5f6413c9612b1a0015099993,1530245,casino.draftkings.com,7659.204975499429,1094.1721393570613
5f6413c9612b1a0015099993,1531975,smallgiantgames.com,9565.658348529396,1366.522621218485
5f6413c9612b1a0015099993,1532396,crowncoinscasino.com,8427.488292885893,1203.926898983699
5f6413c9612b1a0015099993,1533683,grand.gs,9643.754904955244,1377.6792721364634
5f6413c9612b1a0015099993,1533946,com.mergegame.icookie,6406.245685984402,915.1779551406289
5f6413c9612b1a0015099993,1535971,goodville.me,4680.775088760636,668.6821555372337
5f6413c9612b1a0015099993,1536702,tango.me,4015.9834947155737,573.7119278165105
5f6413c9612b1a0015099993,1539186,superlive.chat,9172.092414565173,1310.2989163664533
5f6413c9612b1a0015099993,1539226,superlive.chat,5400.791577449998,771.5416539214283
5f6413c9612b1a0015099993,1539959,dreamgames.com,7499.319743743943,1071.3313919634204
5f6413c9612b1a0015099993,1539961,dreamgames.com,22223.30753793676,3174.758219705251
5f6413c9612b1a0015099993,1540414,betty.ca,20692.16821250783,2956.0240303582614
5f6413c9612b1a0015099993,1543246,gls.com,14304.189148923784,2043.4555927033978
5f6413c9612b1a0015099993,1543933,betboom.ru,8364.918395386034,1194.9883421980048
5f6413c9612b1a0015099993,1543950,betboom.ru,5840.433772201315,834.347681743045
5f6413c9612b1a0015099993,1545163,dave.com,4839.675179768254,691.3821685383219
5f6413c9612b1a0015099993,1547450,wudi360.com,4861.957049867429,694.5652928382042
5f6413c9612b1a0015099993,1548126,tiktok.com,6426.69294153498,918.0989916478542
