app_id,account_id,total_spend_7d,daily_spend,app_name
57bfce9a3ce6f97623000025,561e8d956b8d90f61a0026fb,5559.147804080552,794.1639720115074,Ludo King
5810c3edd0479d592800004a,561e8d946b8d90f61a00183b,11890.72150693215,1698.6745009903073,MSM iOS
581790e0591c1ca0390001a0,561e8d936b8d90f61a000455,7981.171094189313,1140.167299169902,iOS Pyramid
5821ac608c3c580c2e000275,561e8d956b8d90f61a003365,6537.849906672423,933.9785580960604,Hill Climb Racing 2
58246fd9773ac51a2b0001ea,56c3a378adccd1cb7e00000a,6631.296622192992,947.3280888847131,101 Okey Plus iOS
5824795d707e72692a000220,56c3a378adccd1cb7e00000a,5910.5623457482025,844.3660493926003,101 Okey Plus Android
582b1fdaad837782410004e4,561e8d956b8d90f61a003365,8634.29403780204,1233.4705768288627,Hill Climb Racing 2
58537c57febcab143c000043,561e8d936b8d90f61a001412,12192.87506282378,1741.8392946891113,Word Cookies!
588861ee4f07880860000354,5886afcdac910ac331000015,4906.645045584721,700.9492922263887,한게임 신맞고 : 국가대표 고스톱
589b92f26beaa884180003d3,5898dc668d35674f40000046,13588.303789234556,1941.1862556049366,Timehop
589e4fdbacfd6c3105000130,561e8d936b8d90f61a000455,3653.3366720403365,521.9052388629052,Android Pyramid
58a15d43eaef6df0270001ad,561e8d936b8d90f61a001412,3833.583743958594,547.6548205655134,Word Cookies
58bf044230aa0e8e3c00043d,561e8d936b8d90f61a000455,6997.522910663391,999.6461300947701,iOS Jigsaw Puzzle
58c6e853459cc56b6a000153,561e8d976b8d90f61a003d3f,5531.848784994198,790.2641121420282,CodyCross: A New Crossword Experience
58c89d172de3913a0b0003de,561e8d976b8d90f61a003d3f,8917.068328067475,1273.8669040096393,CodyCross
58ebd9a452140fe55600117e,561e8d976b8d90f61a0045d7,126327.87626886286,18046.839466980407,Wordscapes
58ed4805d573baf555001be0,561e8d976b8d90f61a0045d7,28925.97555936765,4132.282222766807,Wordscapes GP
58efcc13479e42015600257b,561e8d936b8d90f61a0014bd,3635.8907813157757,519.4129687593966,Text Me - Free Texting & Calls
58efccf3479e42015600260a,561e8d936b8d90f61a0014bd,8207.917022176975,1172.5595745967107,"Text Me! - Free Texting, Messaging and Phone Calls"
590b5df4004ccfdd3b000a35,561e8d956b8d90f61a0030cf,3510.77144587411,501.53877798201574,Rider
5915396ce3b1195326000413,561e8d966b8d90f61a003414,4955.632979247644,707.9475684639491,New YAHTZEE® With Buddies
591539d970abb44126000394,561e8d966b8d90f61a003414,4465.726430901539,637.9609187002198,New YAHTZEE® With Buddies – Fun Game for Friends
592fc29cc10833a4760012c6,57d1b461ae2b57d903000027,94087.54012309291,13441.077160441844,Sudoku - Classic Sudoku Puzzle Game
5936ce6ff2dd8a5e180008f4,56b2844d24342c3622000032,37876.461622533,5410.923088933286,Wattpad_iOS_Interstitial
593fb6104e118dfd71002055,561e8d936b8d90f61a00059f,4459.186157660204,637.0265939514577,June's Journey (iOS)
593fb6656eaa535318001c43,561e8d936b8d90f61a00059f,3710.8853236473974,530.1264748067711,June's Journey (Android)
594b076f74ab6c6835001467,56c3a378adccd1cb7e00000a,6088.14074885724,869.7343926938914,Solitaire
5950d4eef493bbec54002184,56d55c72562b9c353800000d,6405.082040226616,915.0117200323738,Flappy Dunk
597b1b28f6fdf8096600041d,59650c95a4e548f217000ead,12023.812590850595,1717.6875129786565,PicsArt Photo Studio: Collage Maker & Pic Editor
597b765f20522c9d77000202,59650c95a4e548f217000ead,37275.8440664897,5325.1205809271,PicsArt Photo Studio: Collage Maker & Pic Editor (IOS)
598348c317e92baa770027fe,561e8d936b8d90f61a000455,9859.489970717072,1408.498567245296,iOS Gin Rummy
59834c5b76da46c2770023b2,561e8d936b8d90f61a000455,7111.794999448438,1015.9707142069198,Android Gin Rummy
59910dc86d6f6609590041c3,567acc79dea141ea32000008,5196.619855226592,742.3742650323703,Magic Tiles 3 Android
59a6b687318ae8a008002f01,561e8d946b8d90f61a0017d9,4706.167651677988,672.3096645254269,Word Connect v1 - iOS
59af17136413db5d6d001cdc,58910f6a5f5e338431000675,8245.327486781916,1177.903926683131,Panda Pop iOS
59af175806532d636d001afc,58910f6a5f5e338431000675,7452.002022224752,1064.5717174606789,Panda Pop - Android
59b833f0f2287a750a001e81,561e8d936b8d90f61a000662,7603.760908371845,1086.2515583388351,・Solitaire・
59c0bfe44b342c7f280015fe,57d1b461ae2b57d903000027,13550.788355055563,1935.8269078650806,Solitaire – Classic Card Game
59d39cbfef6627a809002d5b,57d1b461ae2b57d903000027,29862.69047057521,4266.0986386536015,Sudoku - Classic Logic Puzzle Game
59d5d0667f2ced5b17003f7b,59d49801fa5a566117002fd5,13643.631932882045,1949.0902761260063,Sweatcoin
59e7db9b598ece421700ded4,561e8d966b8d90f61a003414,46437.36594006047,6633.909420008638,Scrabble Go
59e7dc15a81a003c1700ebfe,561e8d966b8d90f61a003414,35416.5158539616,5059.502264851658,Scrabble Go
5a167dd1d0d008d90400a61d,57d1b461ae2b57d903000027,11029.375767495309,1575.625109642187,Pixel Art - Color by Number
5a30e47b794900452500459c,57d1b461ae2b57d903000027,28556.93290303624,4079.5618432908914,Puzzles IOS
5a38466a6f858d3b0c005c7d,5a1aede25cc4979d7400c935,4128.625982723174,589.8037118175963,"Tagged -Chill, Chat & Go Live!"
5a540f51d49ac43a0c011741,561e8d976b8d90f61a00418e,29722.250663788156,4246.035809112594,color by number FGFF
5a567a1e424992a97101387c,561e8d936b8d90f61a0006b6,12968.900119561247,1852.7000170801782,FC Mobile Android
5a567a9a3610bbb671016c2d,561e8d936b8d90f61a0006b6,8725.296464994603,1246.4709235706575,FC Mobile iOS
5a5dc3f2e9e0ac6c7e0024fb,561e8d976b8d90f61a0045d7,6475.1143604089575,925.0163372012796,Bricks n Balls
5a777f42d76bfe102f007091,5b1526a7de961d3317b1d475,53974.657204597475,7710.6653149424965,Happy Color Android - Paint by Number
5a905921d21df82a03002a6b,58910f6a5f5e338431000675,7132.6997490374515,1018.9571070053502,Cookie Jam Match 3
5a9059cad21df82a03002ca1,58910f6a5f5e338431000675,8103.42069719672,1157.6315281709599,Cookie Jam Match 3 Android
5a9d7e3baa237ef24900b88e,561e8d976b8d90f61a00418e,6882.236862315327,983.1766946164753,Color by Number: Coloring Book Free - Pixel Art
5aa66899bacdc27c1e00d074,59d49801fa5a566117002fd5,12767.738474759091,1823.9626392512987,Sweatcoin Android Tapdaq
5aafe5c62567717fa575bfc1,5aafdd4a0520357fabf54aa6,42047.311110679904,6006.758730097129,Badoo - The Dating App
5ad8f49f2366ab644c5ff33f,561e8d936b8d90f61a0014bf,10235.064869829199,1462.1521242613142,BitLife - Life Simulator
5ae1d7c5cf3ad762761bbca1,5aafdd4a0520357fabf54aa6,53298.61464933182,7614.087807047404,Badoo - Free Chat & Dating App
5af2bc90731d33224a6b9c74,5af2ae1e0f25612233aa2819,6469.180368329529,924.1686240470756,캐시워크 - 돈 버는 만보기
5af2c576731d33224a6b9f2d,5af2ae1e0f25612233aa2819,56823.544208019994,8117.649172574284,캐시워크 - 돈버는 만보기 잠금화면
5af46e1dc134a2360e823c1f,579643ec6c081adf5c00004c,4049.7519099036144,578.5359871290877,Wordament iOS
5af55340bfc6be4ab9a686f0,568b8cb3bb2089a80600000a,18849.425926471136,2692.7751323530197,Daily Themed Crossword - A Fun crossword iOS
5af5545d8e03cf7acee13a66,568b8cb3bb2089a80600000a,6188.962065485659,884.1374379265227,Daily Themed Crossword - A Fun crossword Android
5af56c332803314ab33837f0,56d55c72562b9c353800000d,5802.880545157251,828.9829350224644,Ball Blast
5afb1d908e03cf7acee1a079,5af5b8f9e408f136156e7cae,12481.123952254198,1783.0177074648855,ZEDGE™ Wallpapers
5b14f1027ea39141340a6ada,5b0fc58f19829714e5ad0d2f,19973.818939757693,2853.4027056796704,UNO!™
5b14f1387ea39141340a6d68,5b0fc58f19829714e5ad0d2f,8642.372262566656,1234.6246089380936,UNO!™
5b2a4c2c8815f423b86d090f,56d55c72562b9c353800000d,7516.264317702402,1073.7520453860575,Hole.io
5b2abc08c4867b46785c2206,5b2aad55ec47af23be0124fc,121376.05837596729,17339.43691085247,Grindr - iOS
5b2abc52c4867b46785c2450,5b2aad55ec47af23be0124fc,83643.72928556675,11949.104183652393,Grindr - Android
5b338ba8a3ecc44677296503,561e8d946b8d90f61a001509,13380.250278833424,1911.464325547632,My Talking Tom 2 - Android
5b338d3a2df7e7468a4fb004,561e8d946b8d90f61a001509,14928.119096901846,2132.5884424145493,My Talking Tom 2 - appstore
5b39cf1f8ee1171c6d2df44a,561e8d956b8d90f61a003219,10907.261183501025,1558.180169071575,Bolt Browser and Documents
5b61c1d3a5eacf3ee67a792c,57d1b461ae2b57d903000027,15097.907138160874,2156.8438768801248,Pixel Art: Create by Number
5b7ad40c15117d001b9b514b,561e8d976b8d90f61a0045d7,3918.819878074353,559.8314111534789,Word Stacks
5b7c5bff274f5b2f7bc47219,561e8d976b8d90f61a004735,7979.043067015604,1139.8632952879434,Twodots iOS
5b7c63748734f02f83929e90,561e8d976b8d90f61a004735,4237.110396077059,605.3014851538655,Twdots Android
5b83e2f3ebcb4a0f62d80e85,56d55c72562b9c353800000d,103070.64471592773,14724.377816561104,Paper.io 2
5b88fd2f47346250e209a7b7,561e8d976b8d90f61a003d96,3532.9043493368804,504.70062133384005,Merge Dragons! iOS
5b8903545ea5db50e8fba901,561e8d976b8d90f61a003d96,6714.088945859,959.1555636941429,Merge Dragons!
5b99403f45e58040ccdd7177,56d55c72562b9c353800000d,29156.78360845816,4165.254801208309,Paper.io 2
5ba20b6db9cb8e04476e4c7d,57e3bb936c2966b53500009f,5210.134776137903,744.3049680197004,Ludo Club - Fun Dice Game
5ba8facd40a3d604346f55f8,57e3bb936c2966b53500009f,5155.498964786757,736.4998521123938,Ludo Club - Fun Dice Game
5ba95087cc094f074544b7dd,561e8d936b8d90f61a000455,15523.192414300403,2217.598916328629,IOS Castle
5ba9510159302707328acb9e,561e8d936b8d90f61a000455,5440.536631610065,777.2195188014379,Android Castle
5bae36b2e8801f307022b0e3,561e8d946b8d90f61a002087,3701.001045139301,528.7144350199002,Angry Birds Dream Blast
5bc5a5f7a7806402bb362826,561e8d936b8d90f61a000838,6406.721918689133,915.2459883841619,Dragon City Android IS
5bc875c0be31ab306a216ab2,5b975fcedc73276356309362,5509.946278602871,787.135182657553,BVC Android
5bc876d889418b305edae87a,5b975fcedc73276356309362,5562.510387023138,794.6443410033054,BVC iOS
5bc942ec163100307b07c0bf,5b975fcedc73276356309362,3827.658725856837,546.8083894081195,PBN iOS
5bce9cde53cf5c0014ea9158,568b8cb3bb2089a80600000a,7625.163710064411,1089.309101437773,Word Trip Android
5bd2b484ebaf58797f4c4f83,5bd2ab5a79a00802b5118a87,11237.44272913675,1605.34896130525,X-VPN Unlimited VPN Proxy
5be9c1194d3adf04414b15de,5f73ab8ec84db80016b354bb,55283.71348205743,7897.673354579632,Audiomack | Download New Music
5be9c16e4d3adf04414b1823,5f73ab8ec84db80016b354bb,24630.671836984075,3518.667405283439,Audiomack | Download New Music
5bebfb1c4de124001080db05,568b8cb3bb2089a80600000a,11701.70002759656,1671.6714325137943,Word Trip iOS
5c049329c226ad7c3bd8e92d,561e8d936b8d90f61a001412,12919.57481431988,1845.65354490284,Bubble Pop! Shoot Bubbles
5c093910a4a7ea3d70999820,5c05196699e4374b87bda3b9,70508.76643748462,10072.68091964066,Solitaire - A Classic Card Game
5c093969f7a1953d6377362b,5c05196699e4374b87bda3b9,31058.990323935177,4436.998617705025,Solitaire - A Classic Card Game iOS
5c0de1a896a52a2ba6187dd8,567acc79dea141ea32000008,14383.634639403263,2054.8049484861804,Magic Tiles 3: Piano Game
5c1cdefbd71d110017b3f88b,5bb6123fa4ae3604537ad781,32768.89374662819,4681.270535232599,Words Of Wonders - iOS
5c1dea438aa5b200174b0a72,5bb6123fa4ae3604537ad781,36987.18377457139,5283.883396367341,Words Of Wonders - Android
5c505bc01d8afc08c9a4e14e,568b8cb3bb2089a80600000a,10274.318283337236,1467.7597547624623,Crossword Jam
5c6bcec910122f720df1553b,568b8cb3bb2089a80600000a,9650.483046512656,1378.6404352160937,Crossword Jam : Fun Brain Game
5c708b8a680cf16c1f43417f,5bccfdfc02937a3064660fb7,90371.67599995913,12910.23942856559,Musi - Simple Music Streaming
5c8661882c668752470f7fc5,59e4bb543f0fa9a20900afa3,3739.64715847001,534.2353083528585,Amaze iOS_CL
5c88efab1c2e1f6eb4ca10cc,57d1b461ae2b57d903000027,17862.40310227939,2551.7718717541984,Nonogram IOS
5c9a92cf986bfc0017807c86,5c2e46140360b14200b6259c,3793.871784859757,541.9816835513939,Word Collect iOS
5c9c7a04d13ede0012e22ff2,57d1b461ae2b57d903000027,29477.723543095217,4211.103363299317,Blockudoku IOS
5cb99eb2e520d93f2a43c588,57d1b461ae2b57d903000027,22953.61801000671,3279.0882871438157,Jigsaw Puzzles Android
5ccb2675511fec0012c53925,579643ec6c081adf5c00004c,3643.921675971179,520.5602394244542,Sudoku iOS
5cceb96e511fec0012c55dea,561e8d976b8d90f61a003e81,4709.286873767298,672.7552676810426,CF_iOS
5cd9793d9ccc2b0012438b7c,56d55c72562b9c353800000d,4841.767242506364,691.6810346437662,Aquapark.io
5cdbfb579ccc2b001243c877,561e8d946b8d90f61a00170a,8305.316657463125,1186.4738082090178,Snake.io
5cdbfb879ccc2b001243c996,561e8d946b8d90f61a00170a,7890.098103542054,1127.1568719345792,Snake.io
5cf7b90a169e9a0017613cea,561e8d956b8d90f61a002f2c,6459.563389381416,922.7947699116309,Extreme Car Driving  Simulator
5d075faccf7fcd0018c2939b,561e8d946b8d90f61a001f18,8197.658589962344,1171.094084280335,Cooking Fever
5d0d6125fe3d6f00112ceb97,561e8d936b8d90f61a000455,11202.758807753478,1600.394115393354,iOS Mahjong
5d3ad25290f20b00179e1c0e,5d3a5de9ddc71000189c7a84,42608.512287084304,6086.930326726329,扫描全能王-iOS
5d3e9f2d7ea085001866a696,5d3a5de9ddc71000189c7a84,113478.89485389306,16211.270693413293,扫描全能王
5d406c47cf18f200178643cf,57d1b461ae2b57d903000027,13287.055241893118,1898.150748841874,Nonogram Android
5d4410805bf30c0017376feb,5d1495e8b6c82f00120db30d,3513.7368560403784,501.96240800576834,Lightning Link Casino Slots Android
5d568add1cd761001701e19b,59baf611f2287a750a0034c2,4268.558474071353,609.794067724479,Chapter_ios_01
5d56f96946a2e500175ea918,561e8d976b8d90f61a0045d7,5794.0558455491055,827.7222636498722,▻ Solitaire
5d6019dc04e4d5001778dd6c,561e8d976b8d90f61a0045d7,8575.698119396007,1225.0997313422868,Wordscapes Search GP
5d601a774f58920017a68eb4,561e8d976b8d90f61a0045d7,14283.217125289768,2040.4595893271096,Wordscapes Search iOS
5d778a8a04e89100182b2aaa,5b975fcedc73276356309362,14034.119715705956,2004.8742451008509,Sudoku
5d81c924bf4aa20017e95920,5b0fc58f19829714e5ad0d2f,14978.091481837559,2139.7273545482226,Phase 10 iOS
5d81cc3fe412d000189dc34b,5b0fc58f19829714e5ad0d2f,10977.481333304815,1568.211619043545,Phase 10 Android
5d8352b7e5edcb0018c3932d,571e02473fcc597c3900003b,4610.276687946625,658.6109554209464,CallApp
5d8977f0c8e0320017598a33,5d76031d57ec4f0017743734,32334.215408549862,4619.173629792837,Turbo
5d8990630b15ea00170bdfce,5d76031d57ec4f0017743734,17874.844697526038,2553.5492425037196,Master
5d8aa10f0ce85300171b971a,561e8d976b8d90f61a0045d7,14319.39582388627,2045.6279748408958,▻Sudoku
5d8aa790df0e0a001856d0d7,561e8d976b8d90f61a0045d7,7027.867576753983,1003.981082393426,Spider ▻ Solitaire
5da41973888eb00018871519,5d76031d57ec4f0017743734,22494.56166027902,3213.5088086112887,Turbo iOS
5da53538888eb00018873458,5d76031d57ec4f0017743734,27312.751116307256,3901.821588043894,Master iOS
5da6812659f5670018ae7124,5d76031d57ec4f0017743734,15610.172936174718,2230.024705167817,Pro
5db379f3db8e200011927b68,5d3a10eeddc71000189c7a37,17584.284168407918,2512.040595486845,Brainium Solitaire iOS
5dbbcb0a073003001420bd62,5b975fcedc73276356309362,6809.54972455343,972.7928177933471,QBlock iOS
5dc290cf1051eb0012a6b214,57d1b461ae2b57d903000027,20552.068842447057,2936.009834635294,Blockudoku GP
5dc9a22c9fc5d300176af30c,561e8d936b8d90f61a000455,14867.926871826507,2123.9895531180723,iOS Hearts
5dc9a459b62aad0018cf0a15,561e8d936b8d90f61a000455,5243.366967161492,749.052423880213,Android Hearts
5dcc0ea50f531500173bd7c7,5dcc0df6a4305a00173b9cf8,10616.963030657778,1516.7090043796827,WeWard
5dcc118aa641b70018d331eb,5dcc0df6a4305a00173b9cf8,5275.859463807023,753.6942091152889,WeWard
5dd262ec2aa70a0017bcf071,595cb8330ceef66964001700,6755.077018423677,965.0110026319538,애니팡2 - AOS
5ddc1e48eb34040017baac7a,5dcf09394f6eed0018145e58,8703.52138712857,1243.3601981612244,Brain Test: Tricky Puzzles
5de10e548ce8520017e173ef,5b975fcedc73276356309362,15666.336057580582,2238.0480082257973,Sudoku Android
5de4583d2510a20017316fb9,5d130cdf37472100170775e1,4659.966406474394,665.7094866391991,Bubble Pop Origin! Puzzle Game
5df6fad6a49858001840a5f6,5b513c3a8050575da717f52a,4105.155243405474,586.4507490579248,NT-PT
5df90b5c66091a78d5815e82,5c05196699e4374b87bda3b9,23937.17080346954,3419.5958290670774,Blackjack Casino iOS
5dfae2bf66091a78d58169d1,56c3a378adccd1cb7e00000a,136635.8420910465,19519.406013006643,Words With Friends 3 Word Game
5dfae5f6c3936b78cf456b7d,56c3a378adccd1cb7e00000a,85235.23163812776,12176.46166258968,Words With Friends 3 Android
5e0399f7ddf7457b59f24958,59fb487bbe77065f5800afc3,6563.626992253803,937.6609988934005,Worms Zone .io - Voracious Snake
5e0b2841a36fdd0017617ba5,5b975fcedc73276356309362,4473.099827773125,639.0142611104465,Solitaire Android
5e1d8a1e3434b70018260c4c,561e8d946b8d90f61a001509,7732.905112045494,1104.7007302922134,My Talking Tom Friends - Android
5e1da6c13434b70018260f1a,561e8d946b8d90f61a001509,6843.929214407025,977.7041734867179,My Talking Tom Friends - appstore
5e4a532a9c67e900177fb109,5ce21c80d788b30012b31658,10186.228736643761,1455.1755338062517,LINE PokoPoko
5e4a53856309c20017130e48,5ce21c80d788b30012b31658,9857.514039370184,1408.2162913385978,LINE PokoPoko
5e4e66ea60ce6a001791d156,5c52bd6ffbeb402419bef87d,29033.664352078707,4147.666336011244,Subway Surfers (Non-COPPA)
5e4e6838246d020018f1e653,5c52bd6ffbeb402419bef87d,15070.293159081994,2152.899022725999,Subway Surfers (Non-COPPA)
5e60cd1f3610f800010eaf6a,58665aa0444a4aeb0d000130,7986.989966643281,1140.9985666633258,Instabridge
5e6868c8ffd487601beebc7a,56c3a378adccd1cb7e00000a,22330.039899564268,3190.0056999377525,WWF1 - iOS
5e6869216240746016e31a6d,56c3a378adccd1cb7e00000a,6005.943129509663,857.9918756442376,WWF1 Android
5e68bdb6fd1a750001765a91,59baf14999eaaa880a002c38,4365.417155505492,623.6310222150703,Domino
5e691e25ffd487601beec0cb,56c3a378adccd1cb7e00000a,5673.652168163492,810.5217383090703,Spades Plus - Card Game
5e6920a96240746016e31d5f,56c3a378adccd1cb7e00000a,4941.759054729284,705.9655792470405,Spades Plus - Card Game Android
5e7d32bd4ecf620001e063d3,561e8d966b8d90f61a0033c4,6962.704120134502,994.6720171620717,Family Island Android
5e84a5d1ce415a000187164f,57d1b461ae2b57d903000027,10662.04360437282,1523.1490863389743,Sudoku Killer iOS
5e96c7bdb5581a00012d3e06,5e96c1b29704720015d9f4ae,3784.880458008416,540.6972082869166,Sudoku-iOS
5e96c85e958d250001320562,5e96c1b29704720015d9f4ae,5054.572747104271,722.0818210148958,Sudoku-Android
5ea35bf014514a0001c0cd9e,56c3a378adccd1cb7e00000a,4610.304033013858,658.6148618591226,Harry Potter
5ebc16f75ebede000128445b,57d1b461ae2b57d903000027,3569.128906817418,509.87555811677396,Solitaire Spider GP
5ec132b47c8927000121cb5e,5c530ada487e8c31b1ba7791,4416.785795730735,630.969399390105,Bingo Blitz
5ec133907c8927000121cb62,5c530ada487e8c31b1ba7791,8582.181761459557,1226.0259659227938,Bingo Blitz
5ed4e3b26d7abd00014975e1,561e8d936b8d90f61a001260,12518.924023066362,1788.4177175809089,New QuizDuel
5ed4fc06feb39e0001da38d9,561e8d936b8d90f61a001260,6855.957894581794,979.4225563688277,New QuizDuel
5ee009ec8ca79a00013f1b95,561e8d936b8d90f61a000455,58100.773970719034,8300.110567245576,IOS Spades
5ee34bb92df77a00014809fb,561e8d936b8d90f61a0014bb,7877.232805842545,1125.3189722632208,Traffic Rider Android
5ee8976e2df77a0001480c94,5af5b8f9e408f136156e7cae,91424.98647960961,13060.712354229943,ZEDGE Wallpapers & Ringtones
5ee96179d43e3a0001751cb0,561e8d936b8d90f61a000455,43580.60464768989,6225.800663955699,Android Spades
5ef316979c3a0300015b0a03,57d1b461ae2b57d903000027,15181.383714354342,2168.7691020506204,Art Puzzle - iOS
5efb5d6c93032a0001e65bce,5c05196699e4374b87bda3b9,98860.04022084134,14122.862888691621,Woodoku
5f032a3cad18570001b0cdb6,561e8d936b8d90f61a0014bb,6169.515845201438,881.3594064573483,Traffic Rider iOS
5f07f6f990f19b0001fa32ac,575d1c861295e1447c0000e5,217553.39365187217,31079.056235981738,Lark Player
5f08e579e9abb60001857252,561e8d956b8d90f61a0027d2,20954.273475445076,2993.4676393492964,Tetris® iOS
5f2327451c80d20001311b3a,561e8d946b8d90f61a0017d9,3873.5655175341226,553.3665025048747,Cooking Madness
