app_id,app_name,account_id,account_name,total_revenue_7d,daily_revenue
65bb41bdd5857e078ac1c79e,Screws & Fasteners Conundrum iOS PM Manh,5a57133a3610bbb671016ff3,FALCON GLOBAL LTD.,1994.5619312799704,284.9374187542815
55b62dbb81df8f346100024e,Agar.io,561e8d926b8d90f61a00013e,Miniclip SA,1993.932232007047,284.84746171529247
6909a913e9b383362786c030,Mahjong Traveler,63dc9bbbab59840014f6a70b,Appsky Hong Kong Limited,1993.083149,284.72616414285716
6963b25bdb109ebf7b7ad25b,Jelly Busters Android,561e8d966b8d90f61a0033c4,Moon Active,1991.3332703384851,284.47618147692646
6240d3267f80538e6935abad,Paidwork iOS,622ced2ecf358a001b0bbf26,Zareklamy Sp. z o.o.,1990.8960995794396,284.4137285113485
67d412fc9323fd56d1496f52,AstraNovel,649a9d5a29925f0011c63229,RNOVEL PTELTD,1989.209168675339,284.1727383821913
650a63e760aebaee1ce352eb,Solitaire-iOS,606c7bac7a37680015801ad8,jiayou,1986.0711010191947,283.7244430027421
6727645e640cc01ab98a9707,Disassembly Master 3D,5e3692d21cd3cb0018dd4329,SuperSonic Studios,1985.4354195398812,283.63363136284016
687f96e30c57d8be6eea7ace,1Weather Moto,626a9cd05d54fa0018b746b3,InMobi,1985.3912668540836,283.62732383629765
66751873deebcbf4e4a0991f,Funny Brain Puzzle,5e01b8af1a0f960017f9603e,"MOONEE TECHNOLOGY CO., LIMITED",1985.1534413358545,283.59334876226495
65252ae40e8e377c6031258b,Klonike iOS,627b73f7023d420018e2f038,Chardonnay Partners LLC,1983.412459724475,283.34463710349644
69bbfa44c46c38717763b4bc,BagMaster Isekai,5fc671cbba624b0015a61bf1,Saygames LTD,1983.249961915711,283.32142313081584
616d6aca904d841324d1511c,Last Day on the Earth iOS,57398bfe4d0c2a683c0000da,Kefir!,1983.1351216397413,283.3050173771059
5ed4b4018629ac0001f2e8c4,캐시닥,641903a59ee9570014982197,cashdoc,1977.5008782057173,282.5001254579596
6a0d5e2a2eee62f963e6f96f,Weather,68512a8b845d780011b16dcf,ZTE Corporation,1974.3780549795265,282.05400785421807
69ccd34929ef4f8d2a744f24,Cozy Ropes iOS,5fc671cbba624b0015a61bf1,Saygames LTD,1973.6513954602624,281.95019935146604
5d1ed25605ae0e0017e76992,WordWars Android,568b8cb3bb2089a80600000a,Playsimple Games,1970.8895372010306,281.5556481715758
69b27c26086f89551bd05fca,StepGo,6808be4a6a5f3e00113b91df,Miniscape Technology Limited,1970.7324522632025,281.5332074661718
67af23d9390c720c73a0cc3f,Audio Player,65e71ba517069f0011a36cfa,Rounds,1969.8871321231995,281.41244744617137
653b8d7695201dc8a91e38b4,Boom Beach Android,561e8d936b8d90f61a000ade,Supercell,1967.492829361708,281.0704041945297
643ff6dfb5bf3c779834747d,Finya Android,643ff2c7309c84001478a98e,GWI Media Technologies GmbH,1966.7809439179157,280.96870627398795
563928d0742473ba050002a1,Zombie Catchers iOS,561e8d946b8d90f61a001563,Deca Games,1966.1726942388127,280.88181346268755
6523e1c5d38855ef54ab0d06,Word Pizza ios,561e8d936b8d90f61a0013cf,IP Timoshkov,1964.5741259305128,280.6534465615018
68340ba96883128549d14361,iControl: Easy Widgets Themes,61653a78f9df5d00173c17ba,KikaTech,1963.589518,280.5127882857143
69a6b32013ccef6d33212f39,8515-Tile Voyage:Match Puzzle,696df09b3eafeed3e7b21d7e,GlowMind Tech Limited,1960.64610434011,280.0923006200157
5ed6a2784a38b9000100a96b,SwingU iOS,5e1de38c93b6780018c8c9ca,Freestar,1954.776269792194,279.25375282745625
672dc981c23f2f896d04eafe,8532-Serene Word Search IOS,672dbc7fbc41190011d1cd5d,Beijing Youyun Innovation Informati,1950.2823297926193,278.6117613989456
6336b169f37eee4100ba239a,Bible NKJV-Daily Bible Verse,6336ada8eff220001b2d1061,Pandas of Caribbean,1950.264153695399,278.6091648136284
672211ca1d7922328e3687c4,Tetris Block Party iOS,561e8d956b8d90f61a0027d2,PlayStudios,1949.6217886933928,278.5173983847704
5efd90a325fded000166c435,Word - Android,5efd8ef70165690015e8b224,Blackout Lab SL,1948.9842191944806,278.42631702778294
66a21e9c6ec8a1171865bca0,APFindDifference - Android,5e96c1b29704720015d9f4ae,Guru Network Limited,1948.7376172822665,278.3910881831809
67d19cd4e3373f37dc63670d,Number Tiles GP,57d1b461ae2b57d903000027,Easybrain Ltd,1948.5585659106835,278.3655094158119
63340a08f0329813c5abfc58,Domino Dreams,60112a3ed3c4a000156a31d9,Superplay,1948.2836718849821,278.3262388407117
586642c1b02921a65e00051f,Farm Away! - Idle Farming Game,578f5e139f03fe67230000dd,Futureplay Ltd.,1947.9549924103496,278.27928463005
6a312439c05301d38f4529bf,Super Homescreen,6a26bc9fa3e2e589b0b4ba5e,Lighten Apps,1947.1197350509872,278.15996215014104
67593b5318487b3be65a7e46,Girl Rescue: Dragon Out!,5eb4c67d5e6ebc00166b8d04,广州勇往科技有限公司,1946.6753887904895,278.09648411292704
662a3bbf0e0761ce8e0a13e2,Find it - iOS,5e96c1b29704720015d9f4ae,Guru Network Limited,1944.7391291337854,277.8198755905408
59ce09fca81a003c170009ae,Wort Guru,561e8d946b8d90f61a0017d9,Zentertain,1942.3035935221985,277.47194193174266
643f9e5d9f2d61df60043ead,RJ_Solitaire_IOS,5fc7301f7a7f0200153979c7,Aged Studio Limited,1941.4479993814862,277.3497141973552
62431d685ea4246a988f8d44,Decor Life,5fc671cbba624b0015a61bf1,Saygames LTD,1941.0839621473042,277.2977088781863
6a0481cb56946fde06f013ce,Scary Teacher 3D,561e8d936b8d90f61a000cc6,Geniteam solutions,1940.2587763066715,277.17982518666736
69d20bde7a24710416475352,Android Rummikub Israel,69a816c2814b9fb75404bc85,Kinkajoo Ltd,1936.579678261021,276.65423975157444
69f9faf841d4695486a1b2b0,Goods Sort Club,5fe2fafd6013fb0015208652,GamoVation,1936.394553265744,276.62779332367774
662c46c261db5b0a87580b5e,Cribbage,561e8d936b8d90f61a000455,Mobility Ware,1935.43026097246,276.49003728178
65169dbc60aebaee1ce36447,Alight Motion iOS,619cc4d31a366f0017fe8d06,AI CREATIVITY S.R.L.,1935.3876169362609,276.4839452766087
611f546d658e325735892413,Solitaire 3D Fish-IOS,60e59f4713bcb50017c45d89,PLAYDAYY TECHNOLOGIES PTE. LTD.,1934.0239085297837,276.2891297899691
69bcff5bfcf5d62a80fd108c,yuw990054-gmail-com_com-vpn-fire-good-fox,6297c4bc012073001b3df035,Yandex Inc.,1934.0073675846766,276.2867667978109
67d7f5be420a7a0a7da78f56,Mico_Android,67b440da04718500114423f1,Unbing Technology Holdings Ltd,1933.8535271404585,276.2647895914941
5da72258cf8ec00017a9a59c,Checkers,5da721d3704bf4001885cab3,Chess & Checkers Games,1933.7608158906514,276.25154512723594
682e7bc9f9be3da740378095,fuzztv,67a2e105ce727c001181897c,"HK Wanhua Network Tech Co, Limited",1932.8097038826058,276.1156719832294
69e73b60e3a260bf55faa66c,Ocean Rich Slots:IOS,69522337b7d41056da49d8b0,Seeker Tech Limited,1932.29954583508,276.04279226215425
69ef5f05ccc1202aa4bb6569,Art Block Puzzle: Snap & Merge,6155ad11120d4a0017386a18,Agave Games,1932.1511461654204,276.02159230934575
6666b0c1546a6ecbfaa58603,AV - Call & Block - com.sappalodapps.callblocker,6666afb99ec3300011cdf91d,Appvestor ApS,1931.5646024987057,275.93780035695795
6a1fc12379c4eda0ec2b7f36,Mavixdra(3066),6836cb694c15ca0011acfa2b,Zhangqiang,1930.6902778625347,275.812896837505
682add9a67fc2e28cfbd8951,Screwzle_IOS_com.ig.secret.screw,5ce32f41e15f77001148e36d,Zego Global Pte Ltd,1930.544803936197,275.7921148480281
60ccb0955f124c31d6f9ccc8,Bingo Clash,5eb4a4cc5ed33f00154fdaaf,AviaGames Inc,1930.4542040263202,275.77917200376004
682fc4e16883128549d122ca,Feet Inch iOS,682fc46b9886e60011618611,"Winograd Apps, LLC",1929.9431481247952,275.7061640178279
652f566d4168a1c19383e95f,Easelife -Android,652f4f00b1392d0011254667,杭州视洞科技有限公司,1929.3047389941914,275.6149627134559
67233b65a411657c0af8c3a1,screw project,5b4f0f700aa32c4f543a8b82,DragonPlus,1928.3270362519356,275.47529089313366
661f93c83b493c22d404b5c9,Yatzy Blitz-IOS,60e59f4713bcb50017c45d89,PLAYDAYY TECHNOLOGIES PTE. LTD.,1926.7035594253937,275.2433656321991
5479a36128c688086e00014c,Red Ball 4,561e8d956b8d90f61a002ad2,FDG Entertainment,1925.4697956039445,275.06711365770633
63532407aafaa6565d8eb53e,Found It! Hidden Objects Game.,5f064bf93191d60018f0fd5a,Lion Studios,1922.10079419473,274.5858277421043
655ba1f92494ab76ffed7f8d,Radio MX,61e93624cf7a710017932586,"Appgeneration, Lda",1922.062715065093,274.58038786644187
666697ff8ac812b3c390e87c,Room Sort,561e8d936b8d90f61a00046c,"Gamincat, Inc.",1920.7220257347406,274.38886081924863
67e1c177ead0d9ea6b5ae4d9,Color Block!,612549a07d54b700104c6ae3,"Magic Tavern, Inc.",1920.324477879532,274.33206826850454
5914e09ea7f67a882200053f,Trailer Park Boys: Greasy Money,561e8d966b8d90f61a003667,East Side Games,1919.5624683286528,274.2232097612361
66a09e321ea687af3dbfc870,HiMelody: Offline Pure Music,669f8254514c0000114767ef,"LUX Technology Co, Ltd",1918.077093986231,274.0110134266044
650068eea62892b3016159b7,Radio PL,61e93624cf7a710017932586,"Appgeneration, Lda",1917.8586926858966,273.97981324084236
662a44db853bc6953cc57a06,Flat Equalizer,65e71ba517069f0011a36cfa,Rounds,1917.0394177231049,273.8627739604436
65c0e7f9f31d94e5290f5ed9,LINE：ナンプレ,5efeed113191d60018f0f4e0,LY Corporation,1912.425138896753,273.2035912709647
66603c8e506818ca1981ea77,Status Saver - Download Status,65c3655fa3d8e100119171ba,9D Technologies,1911.5456269991582,273.0779467141655
5e1c73d63434b7001825f97b,bubble.shooter.exxtreme_a_893,56cb43391ba696884900000a,Ilyon Dynamics,1911.2495198022832,273.0356456860405
63523bedd95ce2b17ba59b0d,Zen Blossom,5d8880f1444f7200181b5e1d,Lihuhu,1908.9089378522153,272.7012768360308
67aac669f372f630d3b78bc6,BubblePlayer_and,65a9e3f6d5f84700116832da,Personal,1908.8201938087939,272.688599115542
59a5436b579efd1c240023cf,Dartsy ANDROID,561e8d956b8d90f61a002a2f,BoomBit Games Ltd,1907.7145481079592,272.53064972970844
65e157f6f424fb42d8678f24,Find out Clean iOS,58b91be73e5caab04b000296,Mavericks Mobile,1906.9428570419473,272.4204081488496
608c2dd6bf4918f99a7a07dd,Helicopter Escape 3D,5fc671cbba624b0015a61bf1,Saygames LTD,1903.468649449452,271.92409277849316
69fd84a2f9684568f365c41c,File Master - Clean & Manager,63230fa0d6e567001b15e305,FEIJIA TECHNOLOGY LIMITED,1903.2048557038174,271.8864079576882
5fd71e23db28f41d35ff2f03,OK cashbag,5fbcac40ba624b0015a61709,SKplanet,1899.345241917477,271.3350345596396
68df8e797446ba296ffa3beb,Foodventure Inc: Idle Tycoon,5fc671cbba624b0015a61bf1,Saygames LTD,1897.7448372757526,271.1064053251075
685a17bbe7f97d1aba872499,Super Billiards Real 8 Ball,62039965111ad40014df3be3,y,1897.417948494016,271.05970692771655
68e6024f7724be505b75b18d,Score.ly,65c3655fa3d8e100119171ba,9D Technologies,1897.2434828654737,271.0347832664962
566f73289673a6885800000e,Need For Speed Android,561e8d936b8d90f61a0006b6,Electronic Arts,1895.4903562244194,270.7843366034885
5d8aa4149873ca0017909f65,FreeCell ▻ Solitaire,561e8d976b8d90f61a0045d7,"PeopleFun, Inc.",1894.4356200806646,270.63366001152355
646c82fa7a9273988e17a239,漫画社,63d7286136bded001412a80c,"YINGQI ACG-TECHNOLOGY CO,LTD",1893.3979704973024,270.4854243567575
6853e9216d263a1c60dc1a7b,com.huaweiwatchfit.app,5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,1892.8462809082996,270.4066115583285
6143dac7ffe045cb45b4fb0a,Match 3D,5f064bf93191d60018f0fd5a,Lion Studios,1892.7845320622678,270.3977902946097
6758020f18487b3be65a790b,MeloShort,5c35531fec1d752b819317b1,HONGKONG VEGA LIMITED (Webeye),1891.3630362215695,270.19471946022423
697364b39557abdc3c8d85ca,Solitaire - Brain Game,6914820350bffb2bb3a11ff2,KST GAMES LIMITED,1890.8821036935765,270.12601481336804
681c5bea16e6847d6f0a02a0,FVP_Vitamin Pop_GP,646dd642f8642700116df383,Jewel,1890.130063153936,270.0185804505623
62ed497532c5cd6dbde59874,"TuneIn Radio: News, Sports & AM FM Music Stations",62ed34b9c7573a0017012671,"TuneIn, Inc.",1889.982976535894,269.9975680765563
69c22a12a8a6fba7d1a17be3,05-Photo Recover Finder,64b63cf8d63483001120812f,AndGold HK Limited,1886.0003772318128,269.42862531883037
60d14f111cea0ef0b134d7f0,Spider Solitaire - fanta,5821bd1c29f631ba3900041a,Zhongbo Soft,1885.2913430880012,269.3273347268573
65531516cf969be4de4d9b31,Weather5,65530fdb84a9bc0011812ed7,Vegoo,1885.0040175576758,269.2862882225251
692d861a965aa7e90a0c04ee,WellLog,672c5f9c5e4c9300111fc66a,YOLO Network,1884.29354413356,269.18479201908
685eafd4a49e6497f395dbcf,yuechao-ma_com-beautiful-bird-lite,6297c4bc012073001b3df035,Yandex Inc.,1883.2569727165578,269.0367103880797
69e876fae3a260bf55fac466,IL07 - Silly Fun Smile Live Wallpaper,67ce4891b62d6b0011cc8caf,Superboost Soft Limited,1881.8689989281434,268.8384284183062
6448facc85742373a3e120bc,Merge Blast,619b548fc9c9c1001796f1f6,Gimica GmbH,1880.7337950518008,268.67625643597154
601e1fb3ec54cf44b481c407,Snake Zone .io_GP,5afa5ad90b76267adb319ade,HIPPO ENTERTAINMENT LIMITED,1880.6487166495433,268.6641023785062
5f8d72a4132adedfb9596739,Solitaire,5daee25e704bf4001885d0cd,GR GIN RUMMY AND GAMES LTD,1880.4229375495875,268.63184822136964
5f702503423b3ea6554565a1,JF_IOS,561e8d976b8d90f61a003e81,SpinX Games Limited (in use),1878.1007974492159,268.30011392131655
69c2ec93fc715c15d6ae8972,Math Solitaire iOS,5dcf09394f6eed0018145e58,Unico Studio LLC,1877.9179297567425,268.2739899652489
58da04d0cca5b29d75000c84,Golden Casino - IOS,574d1521d7417ac26d000020,SLOTS LIMITED,1877.5437288254388,268.22053268934843
67b429082363a440422ff07f,Conifer_Spider_IOS,61a8648a7e5a840017b9b668,Conifer Limited,1876.375299051374,268.05361415019627
55d1cc1ad05df87b400004fc,Blackjack 21: Blackjackist,561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,1876.3298491165488,268.04712130236413
59d798d7490d1eae09004976,Word Garden : Crosswords,561e8d936b8d90f61a001168,IsCool Entertainment,1874.6314144106652,267.8044877729522
668004574d6765df32fe9e83,Clone App,6671379c2fe0d800115af377,PYTechnology,1871.8936568609165,267.4133795515595
6867a76336273738b61f5225,Drive Mad,68625afc892f9d0011d8cbb4,Poki,1871.432918985987,267.347559855141
69bbcc8b5dc7653a6257bde8,M03-4K Live Wallpaper - HD Screen,689b23d5f5c1a414d4383066,Irfan Ullah,1871.1304393614753,267.30434848021076
69d620bd5c9606f21f66831e,Bullet Vanguard,6788c79706da64001102405a,Weiz WisdomQuest Studios Limited,1869.3735796381836,267.0533685197405
65f81b98087f20f10516a7ba,6478971501,5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,1866.7615058514964,266.68021512164233
69ab0428a5433b0e065f2cc5,Snipers Duel,56d55c72562b9c353800000d,Voodoo,1866.738609026239,266.67694414660554
697710189557abdc3c8db3a4,UC- com.u1.relax.minigame3,5981a22bcf89a5b87f001edf,ROCKETADS LTD BV,1864.595922581617,266.37084608308817
69eb1e563e2ffb9da91d6099,Mega Zoom: Super Zoom Camera,642fcca2b04a200010798b74,Infinity,1863.5460611407686,266.22086587725266
5ff7d740418070451b70753f,Tap Color Lite-IOS,57c68d28e17f8f5420000032,Century Games Pte. Ltd.,1863.1001188901298,266.15715984144714
69823904932fcb9012e734c0,Everyday Grids: Logic Puzzles,561e8d976b8d90f61a003d3f,Fanatee Games,1861.574363432111,265.9391947760159
61b9ca567990cec74bc729fd,DOP 4: Draw One part iOS,5fc671cbba624b0015a61bf1,Saygames LTD,1857.532133422185,265.3617333460264
5fd1c4e886e927acbf089de4,QuizzLand,5fb27298d8ff880015e84750,MNO GO APPS LTD,1857.5196928682485,265.3599561240355
61e659676d7b42ea015ba30c,onet puzzle new,5fc0a33dcb32b5001563f9dc,AmberMobile Limited,1856.3916751829552,265.1988107404222
64b77b1f87a62f8001c6af1f,Weezer-and,64b77ab3d634830011209287,Weezer,1856.103743144475,265.15767759206784
6928542babee3367a0cf6d66,HSS iOS,68b5827a417fcfd28e8b5232,Point Wild,1855.3477818854371,265.049683126491
68f9459836df429826faedd5,Bird Road,60b0a3a32e1c7c00174a5d12,Joker Game,1854.9028930116688,264.98612757309553
6987196d12ea1a77c11e481b,TeamSnap,69834b2ea3ac73e99b7077db,Teamsnap,1854.708389263696,264.9583413233851
66d80e38e6845db6f88fb522,Subway Surfers City,5c52bd6ffbeb402419bef87d,SYBO Games,1854.080612435073,264.86865891929614
67b41606cf89a5b27bdd8e84,Boykeep_IOS,652f4f00b1392d0011254667,杭州视洞科技有限公司,1851.5900480853838,264.51286401219767
605dde0782080856bc7cee61,State.io,59fb487bbe77065f5800afc3,Azur Games,1849.3422198424,264.1917456917714
634e06a29a7edee11b9b74a4,Video Maker,561e8d976b8d90f61a003fcf,InstaShot,1849.2830739976343,264.18329628537634
69469630de78228fcc074eaf,BagMaster Isekai,5fc671cbba624b0015a61bf1,Saygames LTD,1846.8230119758136,263.83185885368766
68f8815699569462272ec668,All Video Downloader: HD Saver,642fcca2b04a200010798b74,Infinity,1846.4147814524295,263.77354020748993
573999c60b3973633c0000ca,Rodeo Stampede-IOS,561e8d936b8d90f61a00139e,Yodo1,1844.7701490147929,263.53859271639897
691c316b3952883ee279e93c,Tool01-100003-MeMineriOS,5c90ae6227ab7e00126dd6fb,CASHBOX GROUP TECHNOLOGY (HONG KONG) LIMITED,1844.1716592163234,263.45309417376046
6426ccadee69198cc1bb3350,four2girl1,6264fcbf56d5fd0011a66a2e,Miracle,1842.821564140975,263.2602234487107
5f08659e0897e90001009cd9,Pocket Styler,561e8d946b8d90f61a001f18,Nordcurrent,1841.3334563707872,263.0476366243982
681c69ab16e6847d6f0a037f,Truckers of Europe 3,681c68c8104b400011377b25,Pin Yazılım Reklam Dan İç ve Dış T,1838.4125575694675,262.63036536706676
692d10d9228a0149c4207049,3512_King's Quiz Reel,5cc67787e15f77001148cd13,Snail,1838.2654948647478,262.6093564092497
66b588b3aac742b8e38ff2f1,TWD,638b3f012fb066001b8262d1,AtlasV,1835.7056639534915,262.2436662790702
68cac2a497c5a555814d494a,Letgo_Android,68c94077c9fade0c8c4b5be8,LETGO MOBİL İNTERNET SERVİSLERİ VE,1835.398756245191,262.1998223207416
5bae373ee8801f307022b329,Angry Birds Dream Blast,561e8d946b8d90f61a002087,Rovio,1835.1650075417517,262.1664296488217
6773adb80b2f71906881d173,MOQ_Orb Quest_GP,646dd642f8642700116df383,Jewel,1834.412989004403,262.0589984292004
69c20155a8a6fba7d1a17808,SNT_NovelTale_GP,646dd642f8642700116df383,Jewel,1833.147510603079,261.8782158004398
67bc4684d85e20dacde18a30,Galaxy Defense,60c166a0bb412800175501c7,CYBERJOY LIMITED,1830.8871978922205,261.55531398460295
66e695f4d44e59912b7f81ac,com.tvf.anti.stress.relaxing.mini.games,5ac21c1686dad73ecbc17757,NORTH STAR,1828.2993709224606,261.18562441749435
69ba1454706d591163188c73,AAP859 - AI Photo Beauty Editor Studio,61e7eee34684b10017334ba5,Apero Technologies Group,1827.080284,261.01146914285715
60acacf9cf4957c21093e014,Words Of Wonders: Guru - Android,5bb6123fa4ae3604537ad781,Fugo Games,1825.4524352431047,260.77891932044355
69fcc4107e1f4431ec740242,Goods Sort,5fe2fafd6013fb0015208652,GamoVation,1825.1518246931114,260.73597495615877
694dff7fdd28ef10e372101e,VideoFlow,64b77ab3d634830011209287,Weezer,1824.8474717943716,260.6924959706245
69ba43334e65348105d56448,Food Sort iOS,5e96c1b29704720015d9f4ae,Guru Network Limited,1824.2583702393904,260.6083386056272
66f44087625d91c8b3694fdc,Tangram Heaven,619b548fc9c9c1001796f1f6,Gimica GmbH,1824.0622862725272,260.58032661036106
69e1a1e09b168f09007d8717,Stamp Solitaire_ios,57fb4876297c8ce634000039,AbiGroup,1822.1254363243947,260.3036337606278
63ca9e9da3d5c7cf2c7a9c5d,PlacaFip,63c0504c4803580014654037,Muriel Systems Tecnologia LTDA,1822.1012918878273,260.3001845554039
676bf997106a4471a57c7097,2772 Matching Mystery - Dragonland,573c1e4c69d550c903000024,"LeYoo,Inc.",1821.5690963417685,260.22415662025264
69b8f3efdcfbd320997c8700,Piggy Jam,634d301fa3774b001b7c0dbc,ToGather Fun Limited,1820.8136099979342,260.1162299997049
665edb841c5137fed0edd7f8,Car Sales Simulator,561e8d956b8d90f61a002a2f,BoomBit Games Ltd,1820.811389873727,260.1159128391038
66d80d6e5634666900b5c3ce,Subway Surfers City,5c52bd6ffbeb402419bef87d,SYBO Games,1820.128959359751,260.01842276567874
6442331bb5bf3c779834775a,Drop Merge,57ea2d4eded16aa12b0000ab,SuperBOX,1819.7844539549696,259.96920770785283
64b4e5c6f5edf073b3bd2aae,Live Launcher Lite,62ecd05c40aed0001b7538ed,Happiness Paradise (HK) Limited,1818.5484407478775,259.7926343925539
67ebbda5b3b1c9bae6d71595,com.asadapps.live.ten.sports,5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,1818.0498214876534,259.72140306966475
6497f7614d52fcfacebbfc39,Neku_ios,63e9eb09f5cef70013792355,"STICKET TECHNOLOGY CO, LIMITED",1817.0458378977034,259.57797684252904
65327e6d9ffc51eee92bbefe,Bíblia JFA Offline,63c5a6e539a308001461bfa8,MR ROCCO INTERNET LTDA,1816.8955135704566,259.55650193863664
5a863eb87dd333d51a0048f5,Seekers Notes®,5a658545d135f57d0c004856,Mytona Limited,1816.7115932664747,259.53022760949636
5fe475196cfda12e3b2468b2,Quick Checkers - iOS,5fe2fafd6013fb0015208652,GamoVation,1816.128134852363,259.44687640748043
6583b02ecc3971d18e910731,Water Drink Reminder,6583adb6ab2b48001128cbd2,Uploss Limited,1815.278940260009,259.325562894287
538ef3055d8477ea1e0000e9,Airport City iOS iPhone,561e8d936b8d90f61a000637,Game Insight UAB,1814.6853860194992,259.240769431357
693a9616e1459e7b85d0fa28,Brain Puzzle 3: Crazy Mind - Android,5e01b8af1a0f960017f9603e,"MOONEE TECHNOLOGY CO., LIMITED",1814.3977086946802,259.1996726706686
69c204049209382601752819,04-GPS Location Tracker Pro,64b63cf8d63483001120812f,AndGold HK Limited,1812.4401896019194,258.92002708598847
684360a627757d510c99d20c,seamobi-dev@gmail-com_com.bear.vpn.super.fast.unlimited.connect,6297c4bc012073001b3df035,Yandex Inc.,1812.2900233718274,258.8985747674039
695ca97a96e85e768a56a49b,Ember: Scripture & Prayer,66d849c60514b700113ccef3,WERAISER TECH SDN BHD,1810.6324380925776,258.6617768703682
6234320d72f215857aef10a4,Word Link-Relaxing mind puzzle,5fc0a33dcb32b5001563f9dc,AmberMobile Limited,1808.1234732507241,258.30335332153203
633e890cc8b7b10255b717ba,Tile Busters iOS,60c319e160f8540017a53701,Spyke Games,1805.2573347853784,257.89390496933976
613204609320c08658d6a7c5,World of Tanks Blitz Android,561e8d946b8d90f61a0022be,Wargaming,1803.3474261826157,257.6210608832308
68ccf83340020d08aecb43d0,Solitaire Chill,634fbc9a6d4a18001764bb23,"HONG KONG JOLLY ART TECHNOLOGY CO., LIMITED",1801.384432,257.34063314285714
591d3e835985c41b730017a0,com.tellurionmobile.tCraft/40541,561e8d956b8d90f61a003219,"Appodeal, Inc.",1798.3102997011274,256.90147138587537
68f6fa5c0939a3286506a9b6,HotPot_com.ig.hot.pot,5ce32f41e15f77001148e36d,Zego Global Pte Ltd,1797.9748393724522,256.8535484817789
696dec9ed4ba143db905dfe3,Dootchi iOS,6940fbf7aa92acbac5362ff8,"Correa Pallet, Inc",1797.251917499102,256.75027392844316
69a2a9b0646fe74838526232,Sandy Jam_iOS,63043744cc02d8001addc0fa,Horus Entertainment,1795.5833152874925,256.5119021839275
66be026b963742d9728aa7bd,com.wudid.WorkCalendar/730172,561e8d956b8d90f61a003219,"Appodeal, Inc.",1795.374867003331,256.4821238576187
5defa93dbd53a72fd3247e6a,Hidden Objects - Photo Puzzle iOS,59fb487bbe77065f5800afc3,Azur Games,1794.0435056020337,256.2919293717191
6564597df2be8e652a92ac8f,Train Miner,59fb487bbe77065f5800afc3,Azur Games,1793.466686574694,256.2095266535277
69d85e77aa2957ce6f409f59,bomuZT03027,68089002f6158900110472cb,GARDEN SKY HONG KONG LIMITED,1791.9325250064167,255.99036071520237
69cc8f288a916d2a31157141,Mini Tap Games: Relax Finger,62664065ca13b50011fb00a2,HIGAME Jsc,1791.357815091369,255.908259298767
67200d63c55b9eb5a4cca2c7,iOS Scorzle,561e8d936b8d90f61a000455,Mobility Ware,1790.4456869457263,255.7779552779609
65caf79646d2d5fe8a6962ba,Playground Mod,5ec6f4dbdae5f50015c2980b,PCA Bear LLC,1790.439097491052,255.77701392729315
68d4fc1229cff6c015a9238b,Dream11 Android,68d4f92fa6eceade8070c48d,Sporta Technologies Pvt Ltd,1790.0011499404116,255.71444999148736
67e50e38571d8b5b896a61c7,DropAwayColorPuzzle,5bec0018c9af0a7962a96f4a,Rollic Games,1787.964525120941,255.42350358870587
68077fcc2568b8f33495a24e,ETC_Tile Cat_GP,646dd642f8642700116df383,Jewel,1787.0741222988372,255.29630318554817
6788794c15d300adfe8d0ade,SJT_Juicy Tile_GP,646dd642f8642700116df383,Jewel,1787.028243908735,255.28974912981928
6784d18d2e341ddcbb6d64c4,8601-Solitaire Master - Classic,672dbc7fbc41190011d1cd5d,Beijing Youyun Innovation Informati,1785.5222703367945,255.0746100481135
67d2ff37475d5c0fa5705ae8,Wordpix Android,5f69aef134a76100158aa316,Hypercell Games,1784.409717464373,254.91567392348185
676a4bb1cf7851883824ad92,Soda Reels,674d6cfd2f5be200113e4217,Chengdu Xishangmeishu technology Co,1783.5806646467374,254.79723780667678
673d52acda8bc813a1134ba7,Love Idol Live_ios,5de9e38ecca8210018d5923b,31Games,1781.568455479658,254.50977935423685
683570571cd2863ca808f979,Happy Screw Trip 3D,5b4f0f700aa32c4f543a8b82,DragonPlus,1781.2953044290086,254.47075777557265
64c38db2eaf5dbf4a692b1ca,JennySolitaIre Android,5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,1781.239288407498,254.46275548678543
5cc544958bb9bf00111366e8,solitaire daily,5bd009e27e1105796809759b,Big Cake Group Limited,1781.000738146989,254.4286768781413
69fc4614ddd145e4d7db0bf7,Blazar VPN Android,68c3d17b2ba6061e97eb9a0c,Deveem LLC,1780.7363622688692,254.39090889555274
63f5b51ecba171a91d209847,낱말퀴즈,634d301fa3774b001b7c0dbc,ToGather Fun Limited,1780.0363894111567,254.2909127730224
558b430c5617bc4304000210,Bejeweled Classic iOS,561e8d936b8d90f61a0006b6,Electronic Arts,1778.9708252998876,254.13868932855536
69ce0da5a798eff19e775a8f,5518-Holy Bible For Women:Prayer,5cc67787e15f77001148cd13,Snail,1778.5286308755058,254.07551869650084
669f1a1e251757c475bc5d83,TV remote control for Roku,65dff4359e0d93001113dec5,DROIDFUN LIMITED,1778.1898984306883,254.0271283472412
