app_id,app_name,account_id,account_name,total_spend_7d,daily_spend
66857e0a4d981e89bb8afda7,Tumblr,668545a239a54a0011299e6e,Automattic,26988.832185037543,3855.547455005363
6551f45e8ec95628af4f0fb4,vpnify_ios,643c740fc34c0300130c743e,VPNABLE LTD,26929.046130154773,3847.0065900221102
65716f6c31ace18371faff52,ShortTV,655c62f25942160011cb5305,SHUNYOU PTE LTD,26890.795403073585,3841.5422004390834
6808dda56b08d751835d8d7b,Emochi,6808dbeef6158900110477ca,Flow,26856.446258314227,3836.635179759175
6971eef873c0a231fff7afde,Rakuten Viber,6920858f3fcd392133e22a59,Rakuten Viber,26724.687706492226,3817.8125294988895
6732cc9c9be7f23343c03263,BeautyCam - AI Photo Editor iOS,66f36da16f113e0011999ff8,Meitu China,26640.568265470254,3805.7954664957506
6268445fe544d565a3f73230,Toon Blast,56c3a378adccd1cb7e00000a,Zynga,26617.950259441015,3802.564322777288
506857fe244c88a76639a514,Wordfeud FREE,561e8d936b8d90f61a0014d2,Bertheussen IT,26603.435248022124,3800.4907497174463
53d7b802ec6bbcff4d000019,Android FreeCell,561e8d936b8d90f61a000455,Mobility Ware,26475.905539375326,3782.2722199107607
5f08e579e9abb60001857252,Tetris® iOS,561e8d956b8d90f61a0027d2,PlayStudios,26220.96033362605,3745.851476232293
55cd7d5c343bb084400002f2,InShot iOS,561e8d976b8d90f61a003fcf,InstaShot,25973.19692053385,3710.456702933407
64ee188a4ca99f72ba7c5d70,Tile Match -Triple puzzle game,568b8cb3bb2089a80600000a,Playsimple Games,25780.14913521603,3682.8784478880043
61c9994ec3aa9ecb8f64d131,Moovit Android,61c991a5fe4ec600172e5e08,MOOVIT APP GLOBAL LTD,25692.81432678417,3670.4020466834527
5fa1e909a1a78e5fc27dc5e0,Tubidy Fm Radio Music Player,561e8d946b8d90f61a002019,Mobiletech Software SRL,25656.578927879986,3665.2255611257124
5db379f3db8e200011927b68,Brainium Solitaire iOS,5d3a10eeddc71000189c7a37,Brainium Studios,25628.74802629513,3661.249718042161
56163d74f155120c6d0005df,InstaShot Video Editor No Crop,561e8d976b8d90f61a003fcf,InstaShot,25571.411800883983,3653.0588286977118
664e2850d8ed690a5fd5d88f,Magic Sort,664e27f28ffbbf0011f1d3b8,Grand Games,25493.276344975056,3641.8966207107223
5c1cdefbd71d110017b3f88b,Words Of Wonders - iOS,5bb6123fa4ae3604537ad781,Fugo Games,25331.902074628724,3618.843153518389
589b92f26beaa884180003d3,Timehop,5898dc668d35674f40000046,Timehop,25232.43302516604,3604.633289309434
68887b364afcdbfb426b9180,Word Solitaire: Associations Android,6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,25218.58468897551,3602.65495556793
65fbcc68f5d8b25533af06f8,zeta Android,65f02b00af81650011344521,Scatterlab,25117.216253261595,3588.1737504659422
632cc5c80ca02c6344d51818,Farm Heroes Saga_iOS,622b9915ac4bf1001715b790,Activision Blizzard Media (King),25022.112149638688,3574.587449948384
69437de9f9db799a8390058c,"Scoopz: Real Life, Real Videos",69379d46192ce0aadaecc874,Particle Media Inc,24800.237808150905,3542.8911154501293
6623f108853bc6953cc5709d,BeReal iOS,56d55c72562b9c353800000d,Voodoo,24711.955590274483,3530.2793700392117
64a3d611830ec394da008f59,IMO_iOS,63f725cfaa034900149db38c,Bigo,24693.10955932856,3527.58707990408
5b14f1027ea39141340a6ada,UNO!™,5b0fc58f19829714e5ad0d2f,Mattel163 Limited,24597.707802072444,3513.9582574389206
660a20c0c5f237ebf7b4ac68,Goods Sorting: Match 3 Puzzle PM_1945,5a57133a3610bbb671016ff3,FALCON GLOBAL LTD.,24547.510933329722,3506.7872761899603
662687403b493c22d404bf70,Chai iOS,662686e7216c0b00118aef81,Chai Research Corp,24533.890273467816,3504.8414676382595
6864df5e479aca1c5b26ff20,HotMiniDrama,674d6cfd2f5be200113e4217,Chengdu Xishangmeishu technology Co,24494.193051802395,3499.1704359717705
5dc290cf1051eb0012a6b214,Blockudoku GP,57d1b461ae2b57d903000027,Easybrain Ltd,24465.249247464555,3495.0356067806506
63dd0e73ff93460cff697297,Word Search Explorer : Fun Game,568b8cb3bb2089a80600000a,Playsimple Games,24425.360638037364,3489.337234005338
675696667913198c9ecadaac,Screw 3D Android(CD),58b91be73e5caab04b000296,Mavericks Mobile,24204.271314457816,3457.753044922545
62145348d6a1fb0de34bc483,Jigsaw Android,5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,24198.826270992973,3456.975181570425
5fd1db884a9ae275930ef975,Solitaire Android,561e8d936b8d90f61a000662,nerByte GMBH,24153.468613465284,3450.495516209326
65d490ed9a4122e9e0de916d,Android - Pi Network,65d4907595c34900110c9204,Social Chain Inc.,24081.9247993291,3440.2749713327285
662e0e2c61db5b0a87580cb6,MusicX Pro,561e8d946b8d90f61a002019,Mobiletech Software SRL,23936.89596091564,3419.5565658450914
5da53538888eb00018873458,Master iOS,5d76031d57ec4f0017743734,INNOVATIVE CONNECTING PTE.LIMITED,23885.03631529167,3412.148045041667
66eab024f909844620b78871,Hexa Sort,5fc671cbba624b0015a61bf1,Saygames LTD,23881.36233406175,3411.6231905802497
6983c71c7af5831af034f4aa,Teamsnap,69834b2ea3ac73e99b7077db,Teamsnap,23802.40536740204,3400.343623914577
686664ed36273738b61f42a6,Yarn Fever! Unravel Puzzle iOS,5d53cf81ff5bd700186c5f35,InfenitePlay LTD,23575.063281573868,3367.866183081981
62ce7ef68cd2f0b72c87b683,VPN - Super Unlimited Proxy,629f58df585252001b83d5f1,Super Unlimited Inc.,23441.195138988638,3348.742162712663
6566955ef2be8e652a92b3b8,Hexa Sort,5f064bf93191d60018f0fd5a,Lion Studios,23198.727197877015,3314.103885411002
5bd2b484ebaf58797f4c4f83,X-VPN Unlimited VPN Proxy,5bd2ab5a79a00802b5118a87,Free Connected Limited,23044.779427861144,3292.1113468373064
6384938d1e0c734133a722a4,Amerigo File Manager iOS,561e8d956b8d90f61a003069,IdeaSolutions S.r.l.,22779.63284187626,3254.23326312518
64790a25b7a4c97fb3996e3b,NotVPN,64727dcb7df05c001149ddd7,AppWizard LLC,22728.393097757402,3246.913299679629
62b055e06894d1a44ef4d3a7,1Weather Android,626a9cd05d54fa0018b746b3,InMobi,22421.966500027593,3203.1380714325132
681c0866113835d0f3d89475,LIVE Score_Android,681c05e62331ea0011439df0,"PSYNET Co,Ltd",22335.690722659343,3190.812960379906
677e35a5d7a0b145879b00a7,moneywalk_AOS,677cecb33b9ea20011273987,Gravity Labs,22033.902597397897,3147.7003710568424
5a30e47b794900452500459c,Puzzles IOS,57d1b461ae2b57d903000027,Easybrain Ltd,21822.818323312415,3117.5454747589165
69165ca6db8feadf7f6ab9aa,Arrow Puzzle GP,57d1b461ae2b57d903000027,Easybrain Ltd,21712.231056149652,3101.7472937356647
5be9c16e4d3adf04414b1823,Audiomack | Download New Music,5f73ab8ec84db80016b354bb,Audiomack Inc.,21642.885249078347,3091.840749868335
66bc490b4b6b3aa2763d2683,Goods Sort iOS,5e96c1b29704720015d9f4ae,Guru Network Limited,21571.898767826588,3081.699823975227
66e9622858fb9d52b9a34d4b,AV - ZTN Notepad - com.ztnstudio.notepad,6666afb99ec3300011cdf91d,Appvestor ApS,21505.324309868578,3072.1891871240828
66ea968ed96b6cc4df566092,Hexa Sort,5fc671cbba624b0015a61bf1,Saygames LTD,21416.27506447701,3059.4678663538584
616f5141d877b8dc18b84ead,Spades - Android,5efd8ef70165690015e8b224,Blackout Lab SL,21293.443678593198,3041.920525513314
69437e3201d2a42bf6087b94,NewsBreak: Local News & Alerts,69379d46192ce0aadaecc874,Particle Media Inc,21261.85873713504,3037.4083910192917
5c049329c226ad7c3bd8e92d,Bubble Pop! Shoot Bubbles,561e8d936b8d90f61a001412,Bitmango,21170.770776445857,3024.395825206551
5d778a8a04e89100182b2aaa,Sudoku,5b975fcedc73276356309362,OAKEVER GAMES PTE LTD,21145.492886519773,3020.7846980742534
6103ceacdf8b0d54672519dc,Solitaire-Android,5e96c1b29704720015d9f4ae,Guru Network Limited,21067.288005916744,3009.6125722738207
64085e4000b0a652d3aaf1b5,Merge Cooking,63857a9148202e00149fcb08,Happibits Technologies Pte Ltd,21046.730806506344,3006.6758295009063
66fffb4004a01a45408d13fa,Citymapper,663c90f772fce00011b7f353,Citymapper (Via),21035.99073452221,3005.141533503173
68075411da8e5a572a730472,BeSoccer,680748860437920011951532,BeSoccer,20972.57483707553,2996.082119582218
6524875860aebaee1ce371d0,kik ios,62e85e3836ed04001b6d0adb,MediaLab,20910.896261117807,2987.270894445401
6859240353ef1303f912ce2f,seamobi-dev-gmail-com_com-supervpn-vpn-free-proxy,6297c4bc012073001b3df035,Yandex Inc.,20827.122581118165,2975.3032258740236
63b7bf0fa928816f6c42effc,Tile Match - Match Puzzle Game,64075f57d6da1900141e5aba,Code Dish GmbH,20793.712590832663,2970.530370118952
6814f77716e6847d6f09c8a5,Shape Escape Android,58737456236d8f446400071c,FIOGONIA LIMITED,20691.42426960917,2955.91775280131
5e60cd1f3610f800010eaf6a,Instabridge,58665aa0444a4aeb0d000130,Instabridge Sweden AB,20567.560845947024,2938.222977992432
68efa5a24ebb41ab326d8070,Metro Play,643d1561e09b08001442e672,Sliide,20549.10676851111,2935.5866812158724
6765b3b90b2f71906881a1cf,Screwdom_com.ig.screwdom,5ce32f41e15f77001148e36d,Zego Global Pte Ltd,20545.17596387497,2935.0251376964247
5d406c47cf18f200178643cf,Nonogram Android,57d1b461ae2b57d903000027,Easybrain Ltd,20340.642907036494,2905.806129576642
62bf07c073e8429ca7098700,TextFree Ultra (9),62b9ac4282628b001b5ab74a,Pinger,20268.158172625892,2895.4511675179847
5552167b1f1ac071400000d9,8 Ball Pool iOS Live,561e8d926b8d90f61a00013e,Miniclip SA,20240.35320350214,2891.4790290717347
5d81c924bf4aa20017e95920,Phase 10 iOS,5b0fc58f19829714e5ad0d2f,Mattel163 Limited,20166.10382320234,2880.871974743191
66fe1af9cde9700bb6f04290,Woodoku Blast Android,5c05196699e4374b87bda3b9,Tripledot Studios,20095.151903100854,2870.735986157265
61c9990776261dfb959407aa,Moovit iOS,61c991a5fe4ec600172e5e08,MOOVIT APP GLOBAL LTD,20054.81801721309,2864.974002459013
5c9c7a04d13ede0012e22ff2,Blockudoku IOS,57d1b461ae2b57d903000027,Easybrain Ltd,19934.080231907803,2847.7257474154003
67161f1ba3ee0d8eae75599e,Remini iOS,619cc4d31a366f0017fe8d06,AI CREATIVITY S.R.L.,19730.483538824705,2818.6405055463865
66d197f92a769ddae74181b7,Screw Hybrid Android,58b91be73e5caab04b000296,Mavericks Mobile,19684.910132577537,2812.1300189396484
62fca664c48903a6689672c4,Parchisi STAR iOS,62f4b9c1a0cd3e00172cfe1c,Gameberry Labs Private Limited,19637.13030339654,2805.304329056649
6345c091c17e333ca212effc,PocketFM IOS,6315b8713c59f7001bacf8fb,Pocket FM Corp,19597.777746860444,2799.6825352657775
