rtb_connection_id,allowed_app_id,total_spend_7d,allowed_app_rtb_daily_spend
5bc0e200eb95ad0016cfb668,5cb8b7882dd2f50012e00a02,0.0,0.0
5bc0e200eb95ad0016cfb668,5cbf74477b2d1b00112da617,3.469975999999997,0.5
5bc0e200eb95ad0016cfb668,5ccaacce8bb9bf001113b096,0.0,0.0
5bc0e200eb95ad0016cfb668,5cdbfb879ccc2b001243c996,225.24095800000026,32.18
5bc0e200eb95ad0016cfb668,5cf7b90a169e9a0017613cea,196.73246600000098,28.1
5bc0e200eb95ad0016cfb668,5cff6741cf7fcd0018c2123b,0.3113950000000001,0.04
5bc0e200eb95ad0016cfb668,5cff766bcec2440017dd0a34,10.171193000000011,1.45
5bc0e200eb95ad0016cfb668,5d002db80685e900124e2a37,0.194833,0.03
5bc0e200eb95ad0016cfb668,5d08e268b0322d00170029db,0.13964300000000002,0.02
5bc0e200eb95ad0016cfb668,5d0d607ebd50e70011185663,20.155347000000013,2.88
5bc0e200eb95ad0016cfb668,5d109bfbc318ea0011fced1e,0.0,0.0
5bc0e200eb95ad0016cfb668,5d19a8d9ff4a9c0017b69333,17.56845199999998,2.51
5bc0e200eb95ad0016cfb668,5d242db2a9c48100174ead1b,1.1282509999999997,0.16
5bc0e200eb95ad0016cfb668,5d2d98fc2d3d750018571960,3.9580640000000025,0.57
5bc0e200eb95ad0016cfb668,5d30483d9007f200175ed30a,8.148435999999998,1.16
5bc0e200eb95ad0016cfb668,5d41a89b7335d502210a1632,0.107654,0.02
5bc0e200eb95ad0016cfb668,5d4acb27dc2acb0018f2a867,0.0,0.0
5bc0e200eb95ad0016cfb668,5d52cf1bb6fce15878938d91,0.12476600000000002,0.02
5bc0e200eb95ad0016cfb668,5d56f10546a2e500175ea84e,107.66381499999979,15.38
5bc0e200eb95ad0016cfb668,5d6019dc04e4d5001778dd6c,7.635382000000005,1.09
5bc0e200eb95ad0016cfb668,5d6fa1bbb1e45c0017abbf2c,0.031295,0.0
5bc0e200eb95ad0016cfb668,5d7002ad5498dc0017441f4c,0.0,0.0
5bc0e200eb95ad0016cfb668,5d721d579a715900172140f0,6.1111909999999945,0.87
5bc0e200eb95ad0016cfb668,5d7772d1265d340018bc7e09,0.4868539999999998,0.07
5bc0e200eb95ad0016cfb668,5d809044638c0f001798b365,0.141354,0.02
5bc0e200eb95ad0016cfb668,5d8094261a4c1c00176821e9,0.0,0.0
5bc0e200eb95ad0016cfb668,5d8977f0c8e0320017598a33,46.38694299999999,6.63
5bc0e200eb95ad0016cfb668,5d8990630b15ea00170bdfce,25.129336999999918,3.59
5bc0e200eb95ad0016cfb668,5d8a314f2ba51f0017af8bc7,0.0,0.0
5bc0e200eb95ad0016cfb668,5d96401f811db5001832d7a7,0.0,0.0
5bc0e200eb95ad0016cfb668,5d9f060da035ef00179a46d2,0.942452,0.13
5bc0e200eb95ad0016cfb668,5da5a3b78dbc810017eab0d6,4.950430000000001,0.71
5bc0e200eb95ad0016cfb668,5dade75b888eb0001887b11b,3.249023000000002,0.46
5bc0e200eb95ad0016cfb668,5db2cabb07300300142052fa,1.3277110000000008,0.19
5bc0e200eb95ad0016cfb668,5db95230a821040011831023,0.0,0.0
5bc0e200eb95ad0016cfb668,5dc0963e073003001420e8e9,0.0,0.0
5bc0e200eb95ad0016cfb668,5dc2a72bd117775a30258312,0.030758,0.0
5bc0e200eb95ad0016cfb668,5dcd06c42aa70a0017bcb3ab,0.6842110000000001,0.1
5bc0e200eb95ad0016cfb668,5dcf0a802aa70a0017bcde41,0.0,0.0
5bc0e200eb95ad0016cfb668,5ddbc17584cc5f00174421c6,5.603015999999993,0.8
5bc0e200eb95ad0016cfb668,5de10e548ce8520017e173ef,0.0,0.0
5bc0e200eb95ad0016cfb668,5de4f9a12510a20017317eb2,0.08238200000000002,0.01
5bc0e200eb95ad0016cfb668,5de60edb8cf4250011b4ca77,0.0021390000000000003,0.0
5bc0e200eb95ad0016cfb668,5dea03f083f0490018863c3e,0.0,0.0
5bc0e200eb95ad0016cfb668,5df8a82f6b8d7f0017011bb0,0.439871,0.06
5bc0e200eb95ad0016cfb668,5dfae5f6c3936b78cf456b7d,19.707747000000005,2.82
5bc0e200eb95ad0016cfb668,5e042c6928381a00179c1825,2.8312879999999985,0.4
5bc0e200eb95ad0016cfb668,5e042e40f7421a00174a5088,2.8654080000000004,0.41
5bc0e200eb95ad0016cfb668,5e0b2841a36fdd0017617ba5,0.0,0.0
5bc0e200eb95ad0016cfb668,5e133c7ea36fdd001761d992,0.0,0.0
5bc0e200eb95ad0016cfb668,5e15990589e55a5709fef95b,2.1684770000000007,0.31
5bc0e200eb95ad0016cfb668,5e18566044f4e3001827866b,1.2864569999999993,0.18
5bc0e200eb95ad0016cfb668,5e1c2233043c25001779c2c9,0.0,0.0
5bc0e200eb95ad0016cfb668,5e254f2a3434b70018267944,0.0,0.0
5bc0e200eb95ad0016cfb668,5e29909155488000174cb135,1.5225510000000004,0.22
5bc0e200eb95ad0016cfb668,5e2ed31500ff0300118908bb,0.125897,0.02
5bc0e200eb95ad0016cfb668,5e303899ab8b400017085e74,0.0,0.0
5bc0e200eb95ad0016cfb668,5e306df2e2eab73ec4adb54d,0.32526099999999997,0.05
5bc0e200eb95ad0016cfb668,5e38267600ff03001189717d,0.0,0.0
5bc0e200eb95ad0016cfb668,5e3937480591d60012bfb1bb,0.015664,0.0
5bc0e200eb95ad0016cfb668,5e4518ff087dec0017f4a9a3,0.6860190000000004,0.1
5bc0e200eb95ad0016cfb668,5e4539ce627b8a3e22291e99,1.1871310000000002,0.17
5bc0e200eb95ad0016cfb668,5e544db28743313e1c78fd22,0.152556,0.02
5bc0e200eb95ad0016cfb668,5e5813d8e8bbd350bc23c4f4,2.316345999999996,0.33
5bc0e200eb95ad0016cfb668,5e5917193b232d0017675621,0.011296,0.0
5bc0e200eb95ad0016cfb668,5e59186764aa033875c7cd3f,0.9430390000000001,0.13
5bc0e200eb95ad0016cfb668,5e5919692a16ca0018b733db,0.003063,0.0
5bc0e200eb95ad0016cfb668,5e5ca31a14cd3a00177a45a3,0.008759000000000001,0.0
5bc0e200eb95ad0016cfb668,5e5f92cb0efeeb00011cac43,0.01018,0.0
5bc0e200eb95ad0016cfb668,5e67195e73dde7000173d596,67.62112300000003,9.66
5bc0e200eb95ad0016cfb668,5e6869216240746016e31a6d,3.9269360000000004,0.56
5bc0e200eb95ad0016cfb668,5e68b24dfd1a750001765a4a,0.10928800000000001,0.02
5bc0e200eb95ad0016cfb668,5e68bdb6fd1a750001765a91,0.0,0.0
5bc0e200eb95ad0016cfb668,5e68bddcfd1a750001765a95,0.27816100000000005,0.04
5bc0e200eb95ad0016cfb668,5e69f9aa92f37b00018cf1b2,11.603001999999995,1.66
5bc0e200eb95ad0016cfb668,5e6fa318f4cbdb7a62d917a5,1.0912400000000007,0.16
5bc0e200eb95ad0016cfb668,5e7369fc8575d70001e0202b,0.23234499999999997,0.03
5bc0e200eb95ad0016cfb668,5e75014fbc61e200012b01aa,0.05125099999999999,0.01
5bc0e200eb95ad0016cfb668,5e76597e4a97770001b33318,0.0,0.0
5bc0e200eb95ad0016cfb668,5e7b34289fc0c700014b88b6,13.370533000000007,1.91
5bc0e200eb95ad0016cfb668,5e7d32bd4ecf620001e063d3,198.97935200000003,28.43
5bc0e200eb95ad0016cfb668,5e7e16d6431dd1000174f5b4,0.0,0.0
5bc0e200eb95ad0016cfb668,5e7e2bcf298b770001f9f92b,159.16386300000002,22.74
5bc0e200eb95ad0016cfb668,5e8d990bffc4250001bf09ab,2.8405159999999987,0.41
5bc0e200eb95ad0016cfb668,5e8e02eed5456300012b6e76,0.4041390000000002,0.06
5bc0e200eb95ad0016cfb668,5e8e272e73002000019be8c5,0.0,0.0
5bc0e200eb95ad0016cfb668,5e9d556b0f3c280001ffb43c,2.0771779999999986,0.3
5bc0e200eb95ad0016cfb668,5ea0cf9ddc43740001d79cca,0.0,0.0
5bc0e200eb95ad0016cfb668,5ea35bf014514a0001c0cd9e,7.552360999999999,1.08
5bc0e200eb95ad0016cfb668,5ea90034e4a40f0001d8167b,0.0,0.0
5bc0e200eb95ad0016cfb668,5ea9a18cf0d88c0001fd302a,0.0,0.0
5bc0e200eb95ad0016cfb668,5eb18a3ee4c1210001aaa6fc,0.15772499999999998,0.02
5bc0e200eb95ad0016cfb668,5eb1a05002bbd80001772c31,2.122912999999999,0.3
5bc0e200eb95ad0016cfb668,5eb259fc42c43c0001320cb4,0.0,0.0
5bc0e200eb95ad0016cfb668,5eb263cd2b0c1c00013a3386,0.7171230000000001,0.1
5bc0e200eb95ad0016cfb668,5eb30e280fa5d60001ed24c8,1.973836000000001,0.28
5bc0e200eb95ad0016cfb668,5ebc16f75ebede000128445b,3.9123019999999977,0.56
5bc0e200eb95ad0016cfb668,5ebc23be8865f10001dead3b,11.769579000000004,1.68
5bc0e200eb95ad0016cfb668,5ec3aa503023f20001582e62,95.0071480000001,13.57
5bc0e200eb95ad0016cfb668,5ec6513d1f7800415c594e38,1.047396,0.15
5bc0e200eb95ad0016cfb668,5ed8ee0db6d4c000013590c5,0.0,0.0
5bc0e200eb95ad0016cfb668,5eda61d7b6d4c0000135920b,0.0,0.0
5bc0e200eb95ad0016cfb668,5ede7b37e900bc00013ee381,0.09833300000000002,0.01
5bc0e200eb95ad0016cfb668,5ee3827b3bf1250001e8fac5,0.0,0.0
5bc0e200eb95ad0016cfb668,5ee96179d43e3a0001751cb0,17.100849999999966,2.44
5bc0e200eb95ad0016cfb668,5eeba2c590b15f00013e4a6f,0.0,0.0
5bc0e200eb95ad0016cfb668,5efd90a325fded000166c435,0.7554290000000001,0.11
5bc0e200eb95ad0016cfb668,5f02fcdb15ee9400015a3183,0.22842499999999996,0.03
5bc0e200eb95ad0016cfb668,5f04202939165300014ed6e6,10.936329000000013,1.56
5bc0e200eb95ad0016cfb668,5f05bce9ec117c000108bc0b,0.0,0.0
5bc0e200eb95ad0016cfb668,5f064f2cd079950001c50710,0.075505,0.01
5bc0e200eb95ad0016cfb668,5f08e8876f35ef0001e1ec0e,12.248682000000008,1.75
5bc0e200eb95ad0016cfb668,5f16bd63d99a2900015aa4af,0.165234,0.02
5bc0e200eb95ad0016cfb668,5f1f5aed6694ec00017820f6,0.124904,0.02
5bc0e200eb95ad0016cfb668,5f24fba844ccf10001b16a11,0.065989,0.01
5bc0e200eb95ad0016cfb668,5f27e34da408f10001c72e46,0.0027559999999999998,0.0
5bc0e200eb95ad0016cfb668,5f2b5ac57f0f0c00011c77f2,0.094095,0.01
5bc0e200eb95ad0016cfb668,5f2f431b107efd00012bd5ea,0.472103,0.07
5bc0e200eb95ad0016cfb668,5f2fab780ed3a70001eaf452,0.0,0.0
5bc0e200eb95ad0016cfb668,5f3f6aa57659ed0001dcf825,2.2882190000000007,0.33
5bc0e200eb95ad0016cfb668,5f45ffd8256e1b0001a4189a,0.07584600000000001,0.01
5bc0e200eb95ad0016cfb668,5f49614f969349000180bc42,0.07982900000000001,0.01
5bc0e200eb95ad0016cfb668,5f4fb8055acd8200011b5d80,0.010929,0.0
5bc0e200eb95ad0016cfb668,5f72dfdf21484548a9ea7fe8,0.006472,0.0
5bc0e200eb95ad0016cfb668,5f73626cbb7e48f72d52dcf2,0.0,0.0
5bc0e200eb95ad0016cfb668,5f7f1eef01cdd343da6e654b,1.8163100000000005,0.26
5bc0e200eb95ad0016cfb668,5f807b3f453b78dee3fdce10,8.959394999999992,1.28
5bc0e200eb95ad0016cfb668,5f8422c238e81b37a251e026,0.5563180000000003,0.08
5bc0e200eb95ad0016cfb668,5f8e8b470d6b6e5883004994,14.328148999999966,2.05
5bc0e200eb95ad0016cfb668,5f95a46203dda39c97b8f995,6.367777000000002,0.91
5bc0e200eb95ad0016cfb668,5f97e693be31ed2f955def1a,0.0,0.0
5bc0e200eb95ad0016cfb668,5f9be99947b45705217e6918,0.017506,0.0
5bc0e200eb95ad0016cfb668,5fa1664984035e5601b93551,0.030899,0.0
5bc0e200eb95ad0016cfb668,5fa3b27be8998d95104b68dc,0.133565,0.02
5bc0e200eb95ad0016cfb668,5fae3da380fd2f5dc3582fe7,0.0,0.0
5bc0e200eb95ad0016cfb668,5fb3efa51fae4786439245b3,0.387718,0.06
5bc0e200eb95ad0016cfb668,5fb6c74726bdc2a2bc69b490,0.12033500000000001,0.02
5bc0e200eb95ad0016cfb668,5fbabaa4a6bc97e3d0333310,2.069187000000002,0.3
5bc0e200eb95ad0016cfb668,5fbe5290b9abecc7ede3717c,2.0021,0.29
5bc0e200eb95ad0016cfb668,5fbff651cc984c19fab42bc8,0.0,0.0
5bc0e200eb95ad0016cfb668,5fc2694fab490f92f0f03c6c,0.22895300000000002,0.03
5bc0e200eb95ad0016cfb668,5fc4e335b9abecc7ede3761b,0.0,0.0
5bc0e200eb95ad0016cfb668,5fc56034b9abecc7ede377af,0.04226200000000001,0.01
